time,Solar8000/ART_MBP,Solar8000/RR_CO2,Solar8000/PLETH_HR,Solar8000/PLETH_SPO2,Solar8000/HR,Solar8000/CVP,Solar8000/ETCO2,SNUADC/ECG_V5,SNUADC/CVP,SNUADC/ART,Solar8000/ART_DBP,SNUADC/ECG_II,Solar8000/ART_SBP
18710,,,89,85,,,,NaN,NaN,NaN,,NaN,
18711,,,,,,,,NaN,NaN,NaN,,NaN,
18712,,,89,85,,,,NaN,NaN,NaN,,NaN,
18713,,,,,,,,NaN,NaN,NaN,,NaN,
18714,,,89,85,,,,NaN,NaN,NaN,,NaN,
18715,,,,,,,,NaN,NaN,NaN,,NaN,
18716,,,,,,,,NaN,NaN,NaN,,NaN,
18717,,,,,,,,NaN,NaN,NaN,,NaN,
18718,,,,,,,,NaN,NaN,NaN,,NaN,
18719,,,,,,,,NaN,NaN,NaN,,NaN,
18720,,,,,,,,NaN,NaN,NaN,,NaN,
18721,,,,,,,,NaN,NaN,NaN,,NaN,
18722,,,,,,,,NaN,NaN,NaN,,NaN,
18723,,,,,,,,NaN,NaN,NaN,,NaN,
18724,,,,,,,,NaN,NaN,NaN,,NaN,
18725,,,,,,,,NaN,NaN,NaN,,NaN,
18726,,,,,,,,NaN,NaN,NaN,,NaN,
18727,,,,,,,,NaN,NaN,NaN,,NaN,
18728,,,,,,,,NaN,NaN,NaN,,NaN,
18729,,,,,,,,NaN,NaN,NaN,,NaN,
18730,,,,,,,,NaN,NaN,NaN,,NaN,
18731,,,,,,,,NaN,NaN,NaN,,NaN,
18732,,,,,,,,NaN,NaN,NaN,,NaN,
18733,,,,,,,,NaN,NaN,NaN,,NaN,
18734,,,,,,,,NaN,NaN,NaN,,NaN,
18735,,,,,,,,NaN,NaN,NaN,,NaN,
18736,,,,,,,,NaN,NaN,NaN,,NaN,
18737,,,,,,,,NaN,NaN,NaN,,NaN,
18738,,,,,,,,NaN,NaN,NaN,,NaN,
18739,,,,,,,,NaN,NaN,NaN,,NaN,
18740,,,,,,,,NaN,NaN,NaN,,NaN,
18741,,,,,,,,NaN,NaN,NaN,,NaN,
18742,,,,,,,,NaN,NaN,NaN,,NaN,
18743,,,,,,,,NaN,NaN,NaN,,NaN,
18744,,,,,,,,NaN,NaN,NaN,,NaN,
18745,,,,,,,,NaN,NaN,NaN,,NaN,
18746,,,,,,,,NaN,NaN,NaN,,NaN,
18747,,,,,,,,NaN,NaN,NaN,,NaN,
18748,,,,,,,,NaN,NaN,NaN,,NaN,
18749,,,,,,,,NaN,NaN,NaN,,NaN,
18750,,,,,,,,NaN,NaN,NaN,,NaN,
18751,,,,,,,,NaN,NaN,NaN,,NaN,
18752,,,,,,,,NaN,NaN,NaN,,NaN,
18753,,,,,,,,NaN,NaN,NaN,,NaN,
18754,,,,,,,,NaN,NaN,NaN,,NaN,
18755,,,,,,,,NaN,NaN,NaN,,NaN,
18756,,,,,,,,NaN,NaN,NaN,,NaN,
18757,,,,,,,,NaN,NaN,NaN,,NaN,
18758,,,,,,,,NaN,NaN,NaN,,NaN,
18759,,,,,,,,NaN,NaN,NaN,,NaN,
18760,,,,,,,,NaN,NaN,NaN,,NaN,
18761,,,,,,,,NaN,NaN,NaN,,NaN,
18762,,,,,,,,NaN,NaN,NaN,,NaN,
18763,,,,,,,,NaN,NaN,NaN,,NaN,
18764,,,,,,,,NaN,NaN,NaN,,NaN,
18765,,,,,,,,NaN,NaN,NaN,,NaN,
18766,,,,,,,,NaN,NaN,NaN,,NaN,
18767,,,,,,,,NaN,NaN,NaN,,NaN,
18768,,,,,,,,NaN,NaN,NaN,,NaN,
18769,,,,,,,,NaN,NaN,NaN,,NaN,
18770,,,,,,,,NaN,NaN,NaN,,NaN,
18771,,,,,,,,NaN,NaN,NaN,,NaN,
18772,,,,,,,,NaN,NaN,NaN,,NaN,
18773,,,,,,,,NaN,NaN,NaN,,NaN,
18774,,,,,,,,NaN,NaN,NaN,,NaN,
18775,,,,,,,,NaN,NaN,NaN,,NaN,
18776,,,,,,,,NaN,NaN,NaN,,NaN,
18777,,,,,,,,NaN,NaN,NaN,,NaN,
18778,,,,,,,,NaN,NaN,NaN,,NaN,
18779,,,,,,,,NaN,NaN,NaN,,NaN,
18780,,,,,,,,NaN,NaN,NaN,,NaN,
18781,,,,,,,,NaN,NaN,NaN,,NaN,
18782,,,,,,,,NaN,NaN,NaN,,NaN,
18783,,,,,,,,NaN,NaN,NaN,,NaN,
18784,,,,,,,,NaN,NaN,NaN,,NaN,
18785,,,,,,,,NaN,NaN,NaN,,NaN,
18786,,,,,,,,NaN,NaN,NaN,,NaN,
18787,,,,,,,,NaN,NaN,NaN,,NaN,
18788,,,,,,,,NaN,NaN,NaN,,NaN,
18789,,,,,,,,NaN,NaN,NaN,,NaN,
18790,,,,,,,,NaN,NaN,NaN,,NaN,
18791,,,,,,,,NaN,NaN,NaN,,NaN,
18792,,,,,,,,NaN,NaN,NaN,,NaN,
18793,,,,,,,,NaN,NaN,NaN,,NaN,
18794,,,,,,,,NaN,NaN,NaN,,NaN,
18795,,,,,,,,NaN,NaN,NaN,,NaN,
18796,,,,,,,,NaN,NaN,NaN,,NaN,
18797,,,,,,,,NaN,NaN,NaN,,NaN,
18798,,,,,,,,NaN,NaN,NaN,,NaN,
18799,,,,,,,,NaN,NaN,NaN,,NaN,
18800,,,,,,,,NaN,NaN,NaN,,NaN,
18801,,,,,,,,NaN,NaN,NaN,,NaN,
18802,,,,,,,,NaN,NaN,NaN,,NaN,
18803,,,,,,,,NaN,NaN,NaN,,NaN,
18804,,,,,,,,NaN,NaN,NaN,,NaN,
18805,,,,,,,,NaN,NaN,NaN,,NaN,
18806,,,,,,,,NaN,NaN,NaN,,NaN,
18807,,,,,,,,NaN,NaN,NaN,,NaN,
18808,,,,,,,,NaN,NaN,NaN,,NaN,
18809,,,,,,,,NaN,NaN,NaN,,NaN,
18810,,,,,,,,NaN,NaN,NaN,,NaN,
18811,,,,,,,,NaN,NaN,NaN,,NaN,
18812,,,,,,,,NaN,NaN,NaN,,NaN,
18813,,,,,,,,NaN,NaN,NaN,,NaN,
18814,,,,,,,,NaN,NaN,NaN,,NaN,
18815,,,,,,,,NaN,NaN,NaN,,NaN,
18816,,,,,,,,NaN,NaN,NaN,,NaN,
18817,,,,,,,,NaN,NaN,NaN,,NaN,
18818,,,,,,,,NaN,NaN,NaN,,NaN,
18819,,,,,,,,NaN,NaN,NaN,,NaN,
18820,,,,,,,,NaN,NaN,NaN,,NaN,
18821,,,,,,,,NaN,NaN,NaN,,NaN,
18822,,,,,,,,NaN,NaN,NaN,,NaN,
18823,,,,,,,,NaN,NaN,NaN,,NaN,
18824,,,,,,,,NaN,NaN,NaN,,NaN,
18825,,,,,,,,NaN,NaN,NaN,,NaN,
18826,,,,,,,,NaN,NaN,NaN,,NaN,
18827,,,,,,,,NaN,NaN,NaN,,NaN,
18828,,,,,,,,NaN,NaN,NaN,,NaN,
18829,,,,,,,,NaN,NaN,NaN,,NaN,
18830,,,,,,,,NaN,NaN,NaN,,NaN,
18831,,,,,,,,NaN,NaN,NaN,,NaN,
18832,,,,,,,,NaN,NaN,NaN,,NaN,
18833,,,,,,,,NaN,NaN,NaN,,NaN,
18834,,,,,,,,NaN,NaN,NaN,,NaN,
18835,,,,,,,,NaN,NaN,NaN,,NaN,
18836,,,,,,,,NaN,NaN,NaN,,NaN,
18837,,,,,,,,NaN,NaN,NaN,,NaN,
18838,,,,,,,,NaN,NaN,NaN,,NaN,
18839,,,,,,,,NaN,NaN,NaN,,NaN,
18840,,,,,,,,NaN,NaN,NaN,,NaN,
18841,,,,,,,,NaN,NaN,NaN,,NaN,
18842,,,,,,,,NaN,NaN,NaN,,NaN,
18843,,,,,,,,NaN,NaN,NaN,,NaN,
18844,,,,,,,,NaN,NaN,NaN,,NaN,
18845,,,,,,,,NaN,NaN,NaN,,NaN,
18846,,,,,,,,NaN,NaN,NaN,,NaN,
18847,,,,,,,,NaN,NaN,NaN,,NaN,
18848,,,,,,,,NaN,NaN,NaN,,NaN,
18849,,,,,,,,NaN,NaN,NaN,,NaN,
18850,,,,,,,,NaN,NaN,NaN,,NaN,
18851,,,,,,,,NaN,NaN,NaN,,NaN,
18852,,,,,,,,NaN,NaN,NaN,,NaN,
18853,,,,,,,,NaN,NaN,NaN,,NaN,
18854,,,,,,,,NaN,NaN,NaN,,NaN,
18855,,,,,,,,NaN,NaN,NaN,,NaN,
18856,,,,,,,,NaN,NaN,NaN,,NaN,
18857,,,,,,,,NaN,NaN,NaN,,NaN,
18858,,,,,,,,NaN,NaN,NaN,,NaN,
18859,,,,,,,,NaN,NaN,NaN,,NaN,
18860,,,,,,,,NaN,NaN,NaN,,NaN,
18861,,,,,,,,NaN,NaN,NaN,,NaN,
18862,,,,,,,,NaN,NaN,NaN,,NaN,
18863,,,,,,,,NaN,NaN,NaN,,NaN,
18864,,,,,,,,NaN,NaN,NaN,,NaN,
18865,,,,,,,,NaN,NaN,NaN,,NaN,
18866,,,,,,,,NaN,NaN,NaN,,NaN,
18867,,,,,,,,NaN,NaN,NaN,,NaN,
18868,,,,,,,,NaN,NaN,NaN,,NaN,
18869,,,,,,,,NaN,NaN,NaN,,NaN,
18870,,,,,,,,NaN,NaN,NaN,,NaN,
18871,,,,,,,,NaN,NaN,NaN,,NaN,
18872,,,,,,,,NaN,NaN,NaN,,NaN,
18873,,,,,,,,NaN,NaN,NaN,,NaN,
18874,,,,,,,,NaN,NaN,NaN,,NaN,
18875,,,,,,,,NaN,NaN,NaN,,NaN,
18876,,,,,,,,NaN,NaN,NaN,,NaN,
18877,,,,,,,,NaN,NaN,NaN,,NaN,
18878,,,,,,,,NaN,NaN,NaN,,NaN,
18879,,,,,,,,NaN,NaN,NaN,,NaN,
18880,,,,,,,,NaN,NaN,NaN,,NaN,
18881,,,,,,,,NaN,NaN,NaN,,NaN,
18882,,,,,,,,NaN,NaN,NaN,,NaN,
18883,,,,,,,,NaN,NaN,NaN,,NaN,
18884,,,,,,,,NaN,NaN,NaN,,NaN,
18885,,,,,,,,NaN,NaN,NaN,,NaN,
18886,,,,,,,,NaN,NaN,NaN,,NaN,
18887,,,,,,,,NaN,NaN,NaN,,NaN,
18888,,,,,,,,NaN,NaN,NaN,,NaN,
18889,,,,,,,,NaN,NaN,NaN,,NaN,
18890,,,,,,,,NaN,NaN,NaN,,NaN,
18891,,,,,,,,NaN,NaN,NaN,,NaN,
18892,,,,,,,,NaN,NaN,NaN,,NaN,
18893,,,,,,,,NaN,NaN,NaN,,NaN,
18894,,,,,,,,NaN,NaN,NaN,,NaN,
18895,,,,,,,,NaN,NaN,NaN,,NaN,
18896,,,,,,,,NaN,NaN,NaN,,NaN,
18897,,,,,,,,NaN,NaN,NaN,,NaN,
18898,,,,,,,,NaN,NaN,NaN,,NaN,
18899,,,,,,,,NaN,NaN,NaN,,NaN,
18900,,,,,,,,NaN,NaN,NaN,,NaN,
18901,,,,,,,,NaN,NaN,NaN,,NaN,
18902,,,,,,,,NaN,NaN,NaN,,NaN,
18903,,,,,,,,NaN,NaN,NaN,,NaN,
18904,,,,,,,,NaN,NaN,NaN,,NaN,
18905,,,,,,,,NaN,NaN,NaN,,NaN,
18906,,,,,,,,NaN,NaN,NaN,,NaN,
18907,,,,,,,,NaN,NaN,NaN,,NaN,
18908,,,,,,,,NaN,NaN,NaN,,NaN,
18909,,,,,,,,NaN,NaN,NaN,,NaN,
18910,,,,,,,,NaN,NaN,NaN,,NaN,
18911,,,,,,,,NaN,NaN,NaN,,NaN,
18912,,,,,,,,NaN,NaN,NaN,,NaN,
18913,,,,,,,,NaN,NaN,NaN,,NaN,
18914,,,,,,,,NaN,NaN,NaN,,NaN,
18915,,,,,,,,NaN,NaN,NaN,,NaN,
18916,,,,,,,,NaN,NaN,NaN,,NaN,
18917,,,,,,,,NaN,NaN,NaN,,NaN,
18918,,,,,,,,NaN,NaN,NaN,,NaN,
18919,,,,,,,,NaN,NaN,NaN,,NaN,
18920,,,,,,,,NaN,NaN,NaN,,NaN,
18921,,,,,,,,NaN,NaN,NaN,,NaN,
18922,,,,,,,,NaN,NaN,NaN,,NaN,
18923,,,,,,,,NaN,NaN,NaN,,NaN,
18924,,,,,,,,NaN,NaN,NaN,,NaN,
18925,,,,,,,,NaN,NaN,NaN,,NaN,
18926,,,,,,,,NaN,NaN,NaN,,NaN,
18927,,,,,,,,NaN,NaN,NaN,,NaN,
18928,,,,,,,,NaN,NaN,NaN,,NaN,
18929,,,,,,,,NaN,NaN,NaN,,NaN,
18930,,,,,,,,NaN,NaN,NaN,,NaN,
18931,,,,,,,,NaN,NaN,NaN,,NaN,
18932,,,,,,,,NaN,NaN,NaN,,NaN,
18933,,,,,,,,NaN,NaN,NaN,,NaN,
18934,,,,,,,,NaN,NaN,NaN,,NaN,
18935,,,,,,,,NaN,NaN,NaN,,NaN,
18936,,,,,,,,NaN,NaN,NaN,,NaN,
18937,,,,,,,,NaN,NaN,NaN,,NaN,
18938,,,,,,,,NaN,NaN,NaN,,NaN,
18939,,,,,,,,NaN,NaN,NaN,,NaN,
18940,,,,,,,,NaN,NaN,NaN,,NaN,
18941,,,,,,,,NaN,NaN,NaN,,NaN,
18942,,,,,,,,NaN,NaN,NaN,,NaN,
18943,,,,,,,,NaN,NaN,NaN,,NaN,
18944,,,,,,,,NaN,NaN,NaN,,NaN,
18945,,,,,,,,NaN,NaN,NaN,,NaN,
18946,,,,,,,,NaN,NaN,NaN,,NaN,
18947,,,,,,,,NaN,NaN,NaN,,NaN,
18948,,,,,,,,NaN,NaN,NaN,,NaN,
18949,,,,,,,,NaN,NaN,NaN,,NaN,
18950,,,,,,,,NaN,NaN,NaN,,NaN,
18951,,,,,,,,NaN,NaN,NaN,,NaN,
18952,,,,,,,0,NaN,NaN,NaN,,NaN,
18953,,,,,,,,NaN,NaN,NaN,,NaN,
18954,,,,,,,0,NaN,NaN,NaN,,NaN,
18955,,,,,,,,NaN,NaN,NaN,,NaN,
18956,,,,,,,0,NaN,NaN,NaN,,NaN,
18957,,,,,,,,NaN,NaN,NaN,,NaN,
18958,,,,,,,,NaN,NaN,NaN,,NaN,
18959,,,,,,,,NaN,NaN,NaN,,NaN,
18960,,,,,,,,NaN,NaN,NaN,,NaN,
18961,,,,,,,,NaN,NaN,NaN,,NaN,
18962,,,,,,,,NaN,NaN,NaN,,NaN,
18963,,,,,,,,NaN,NaN,NaN,,NaN,
18964,,,,,,,,NaN,NaN,NaN,,NaN,
18965,,,,,,,,NaN,NaN,NaN,,NaN,
18966,,,,,,,,NaN,NaN,NaN,,NaN,
18967,,,,,,,,NaN,NaN,NaN,,NaN,
18968,,,,,,,,NaN,NaN,NaN,,NaN,
18969,,,,,,,,NaN,NaN,NaN,,NaN,
18970,,,,,,,,NaN,NaN,NaN,,NaN,
18971,,,,,,,,NaN,NaN,NaN,,NaN,
18972,,,,,,,,NaN,NaN,NaN,,NaN,
18973,,,,,,,,NaN,NaN,NaN,,NaN,
18974,,,,,,,,NaN,NaN,NaN,,NaN,
18975,,,,,,,,NaN,NaN,NaN,,NaN,
18976,,,,,,,,NaN,NaN,NaN,,NaN,
18977,,,,,,,,NaN,NaN,NaN,,NaN,
18978,,,,,,,,NaN,NaN,NaN,,NaN,
18979,,,,,,,,NaN,NaN,NaN,,NaN,
18980,,,,,,,,NaN,NaN,NaN,,NaN,
18981,,,,,,,,NaN,NaN,NaN,,NaN,
18982,,,,,,,,NaN,NaN,NaN,,NaN,
18983,,,,,,,,NaN,NaN,NaN,,NaN,
18984,,,,,,,,NaN,NaN,NaN,,NaN,
18985,,,,,,,,NaN,NaN,NaN,,NaN,
18986,,,,,,,,NaN,NaN,NaN,,NaN,
18987,,,,,,,,NaN,NaN,NaN,,NaN,
18988,,,,,,,,NaN,NaN,NaN,,NaN,
18989,,,,,,,,NaN,NaN,NaN,,NaN,
18990,,,,,,,,NaN,NaN,NaN,,NaN,
18991,,,,,,,,NaN,NaN,NaN,,NaN,
18992,,,,,,,,NaN,NaN,NaN,,NaN,
18993,,,,,,,,NaN,NaN,NaN,,NaN,
18994,,,,,,,,NaN,NaN,NaN,,NaN,
18995,,,,,,,,NaN,NaN,NaN,,NaN,
18996,,,,,,,,NaN,NaN,NaN,,NaN,
18997,,,,,,,,NaN,NaN,NaN,,NaN,
18998,,,,,,,,NaN,NaN,NaN,,NaN,
18999,,,,,,,,NaN,NaN,NaN,,NaN,
19000,,,,,,,,NaN,NaN,NaN,,NaN,
19001,,,,,,,,NaN,NaN,NaN,,NaN,
19002,,,,,,,,NaN,NaN,NaN,,NaN,
19003,,,,,,,,NaN,NaN,NaN,,NaN,
19004,,,,,,,,NaN,NaN,NaN,,NaN,
19005,,,,,,,,NaN,NaN,NaN,,NaN,
19006,,,,,,,,NaN,NaN,NaN,,NaN,
19007,,,,,,,,NaN,NaN,NaN,,NaN,
19008,,,,,,,,NaN,NaN,NaN,,NaN,
19009,,,,,,,,NaN,NaN,NaN,,NaN,
19010,,,,,,,,NaN,NaN,NaN,,NaN,
19011,,,,,,,,NaN,NaN,NaN,,NaN,
19012,,,,,,,,NaN,NaN,NaN,,NaN,
19013,,,,,,,,NaN,NaN,NaN,,NaN,
19014,,,,,,,,NaN,NaN,NaN,,NaN,
19015,,,,,,,,NaN,NaN,NaN,,NaN,
19016,,,,,,,,NaN,NaN,NaN,,NaN,
19017,,,,,,,,NaN,NaN,NaN,,NaN,
19018,,,,,,,,NaN,NaN,NaN,,NaN,
19019,,,,,,,,NaN,NaN,NaN,,NaN,
19020,,,,,,,,NaN,NaN,NaN,,NaN,
19021,,,,,,,,NaN,NaN,NaN,,NaN,
19022,,,,,,,,NaN,NaN,NaN,,NaN,
19023,,,,,,,,NaN,NaN,NaN,,NaN,
19024,,,,,,,,NaN,NaN,NaN,,NaN,
19025,,,,,,,,NaN,NaN,NaN,,NaN,
19026,,,,,,,,NaN,NaN,NaN,,NaN,
19027,,,,,,,,NaN,NaN,NaN,,NaN,
19028,,,,,,,,NaN,NaN,NaN,,NaN,
19029,,,,,,,,NaN,NaN,NaN,,NaN,
19030,,,,,,,,NaN,NaN,NaN,,NaN,
19031,,,,,,,,NaN,NaN,NaN,,NaN,
19032,,,,,,,,NaN,NaN,NaN,,NaN,
19033,,,,,,,,NaN,NaN,NaN,,NaN,
19034,,,,,,,,NaN,NaN,NaN,,NaN,
19035,,,,,,,,NaN,NaN,NaN,,NaN,
19036,,,,,,,,NaN,NaN,NaN,,NaN,
19037,,,,,,,,NaN,NaN,NaN,,NaN,
19038,,,,,,,,NaN,NaN,NaN,,NaN,
19039,,,,,,,,NaN,NaN,NaN,,NaN,
19040,,,,,,,,NaN,NaN,NaN,,NaN,
19041,,,,,,,,NaN,NaN,NaN,,NaN,
19042,,,,,,,,NaN,NaN,NaN,,NaN,
19043,,,,,,,,NaN,NaN,NaN,,NaN,
19044,,,,,,,,NaN,NaN,NaN,,NaN,
19045,,,,,,,,NaN,NaN,NaN,,NaN,
19046,,,,,,,,NaN,NaN,NaN,,NaN,
19047,,,,,,,,NaN,NaN,NaN,,NaN,
19048,,,,,,,,NaN,NaN,NaN,,NaN,
19049,,,,,,,,NaN,NaN,NaN,,NaN,
19050,,,,,,,,NaN,NaN,NaN,,NaN,
19051,,,,,,,,NaN,NaN,NaN,,NaN,
19052,,,,,,,,NaN,NaN,NaN,,NaN,
19053,,,,,,,,NaN,NaN,NaN,,NaN,
19054,,,,,,,,NaN,NaN,NaN,,NaN,
19055,,,,,,,,NaN,NaN,NaN,,NaN,
19056,,,,,,,,NaN,NaN,NaN,,NaN,
19057,,,,,,,,NaN,NaN,NaN,,NaN,
19058,,,,,,,,NaN,NaN,NaN,,NaN,
19059,,,,,,,,NaN,NaN,NaN,,NaN,
19060,,,,,,,,NaN,NaN,NaN,,NaN,
19061,,,,,,,,NaN,NaN,NaN,,NaN,
19062,,,,,,,,NaN,NaN,NaN,,NaN,
19063,,,,,,,,NaN,NaN,NaN,,NaN,
19064,,,,,,,,NaN,NaN,NaN,,NaN,
19065,,,,,,,,NaN,NaN,NaN,,NaN,
19066,,,,,,,,NaN,NaN,NaN,,NaN,
19067,,,,,,,,NaN,NaN,NaN,,NaN,
19068,,,,,,,,NaN,NaN,NaN,,NaN,
19069,,,,,,,,NaN,NaN,NaN,,NaN,
19070,,,,,,,,NaN,NaN,NaN,,NaN,
19071,,,,,,,,NaN,NaN,NaN,,NaN,
19072,,,,,,,,NaN,NaN,NaN,,NaN,
19073,,,,,,,,NaN,NaN,NaN,,NaN,
19074,,,,,,,,NaN,NaN,NaN,,NaN,
19075,,,,,,,,NaN,NaN,NaN,,NaN,
19076,,,,,,,,NaN,NaN,NaN,,NaN,
19077,,,,,,,,NaN,NaN,NaN,,NaN,
19078,,,,,,,,NaN,NaN,NaN,,NaN,
19079,,,,,,,,NaN,NaN,NaN,,NaN,
19080,,,,,,,,NaN,NaN,NaN,,NaN,
19081,,,,,,,,NaN,NaN,NaN,,NaN,
19082,,,,,,,,NaN,NaN,NaN,,NaN,
19083,,,,,,,,NaN,NaN,NaN,,NaN,
19084,,,,,,,,NaN,NaN,NaN,,NaN,
19085,,,,,,,,NaN,NaN,NaN,,NaN,
19086,,,,,,,,NaN,NaN,NaN,,NaN,
19087,,,,,,,,NaN,NaN,NaN,,NaN,
19088,,,,,,,,NaN,NaN,NaN,,NaN,
19089,,,,,,,,NaN,NaN,NaN,,NaN,
19090,,,,,,,,NaN,NaN,NaN,,NaN,
19091,,,,,,,,NaN,NaN,NaN,,NaN,
19092,,,,,,,,NaN,NaN,NaN,,NaN,
19093,,,,,,,,NaN,NaN,NaN,,NaN,
19094,,,,,,,,NaN,NaN,NaN,,NaN,
19095,,,,,,,,NaN,NaN,NaN,,NaN,
19096,,,,,,,,NaN,NaN,NaN,,NaN,
19097,,,,,,,,NaN,NaN,NaN,,NaN,
19098,,,,,,,,NaN,NaN,NaN,,NaN,
19099,,,,,,,,NaN,NaN,NaN,,NaN,
19100,,,,,,,,NaN,NaN,NaN,,NaN,
19101,,,,,,,,NaN,NaN,NaN,,NaN,
19102,,,,,,,,NaN,NaN,NaN,,NaN,
19103,,,,,,,,NaN,NaN,NaN,,NaN,
19104,,,,,,,,NaN,NaN,NaN,,NaN,
19105,,,,,,,,NaN,NaN,NaN,,NaN,
19106,,,,,,,,NaN,NaN,NaN,,NaN,
19107,,,,,,,,NaN,NaN,NaN,,NaN,
19108,,,,,,,,NaN,NaN,NaN,,NaN,
19109,,,,,,,,NaN,NaN,NaN,,NaN,
19110,,,,,,,,NaN,NaN,NaN,,NaN,
19111,,,,,,,,NaN,NaN,NaN,,NaN,
19112,,,,,,,,NaN,NaN,NaN,,NaN,
19113,,,,,,,,NaN,NaN,NaN,,NaN,
19114,,,,,,,,NaN,NaN,NaN,,NaN,
19115,,,,,,,,NaN,NaN,NaN,,NaN,
19116,,,,,,,,NaN,NaN,NaN,,NaN,
19117,,,,,,,,NaN,NaN,NaN,,NaN,
19118,,,,,,,,NaN,NaN,NaN,,NaN,
19119,,,,,,,,NaN,NaN,NaN,,NaN,
19120,,,,,,,,NaN,NaN,NaN,,NaN,
19121,,,,,,,,NaN,NaN,NaN,,NaN,
19122,,,,,,,,NaN,NaN,NaN,,NaN,
19123,,,,,,,,NaN,NaN,NaN,,NaN,
19124,,,,,,,,NaN,NaN,NaN,,NaN,
19125,,,,,,,,NaN,NaN,NaN,,NaN,
19126,,,,,,,,NaN,NaN,NaN,,NaN,
19127,,,,,,,,NaN,NaN,NaN,,NaN,
19128,,,,,,,,NaN,NaN,NaN,,NaN,
19129,,,,,,,,NaN,NaN,NaN,,NaN,
19130,,,,,,,,NaN,NaN,NaN,,NaN,
19131,,,,,,,,NaN,NaN,NaN,,NaN,
19132,,,,,,,,NaN,NaN,NaN,,NaN,
19133,,,,,,,,NaN,NaN,NaN,,NaN,
19134,,,,,,,,NaN,NaN,NaN,,NaN,
19135,,,,,,,,NaN,NaN,NaN,,NaN,
19136,,,,,,,,NaN,NaN,NaN,,NaN,
19137,,,,,,,,NaN,NaN,NaN,,NaN,
19138,,,,,,,,NaN,NaN,NaN,,NaN,
19139,,,,,,,,NaN,NaN,NaN,,NaN,
19140,,,,,,,,NaN,NaN,NaN,,NaN,
19141,,,,,,,,NaN,NaN,NaN,,NaN,
19142,,,,,,,,NaN,NaN,NaN,,NaN,
19143,,,,,,,,NaN,NaN,NaN,,NaN,
19144,,,111,82,,,,NaN,NaN,NaN,,NaN,
19145,,,,,,,,NaN,NaN,NaN,,NaN,
19146,,,118,82,,,,NaN,NaN,NaN,,NaN,
19147,,,,,,,,NaN,NaN,NaN,,NaN,
19148,,,118,82,,,,NaN,NaN,NaN,,NaN,
19149,,,,,,,,NaN,NaN,NaN,,NaN,
19150,,,128,79,,,,NaN,NaN,NaN,,NaN,
19151,,,,,,,,NaN,NaN,NaN,,NaN,
19152,,,128,79,,,,NaN,NaN,NaN,,NaN,
19153,,,,,,,,NaN,NaN,NaN,,NaN,
19154,,,128,79,,,,NaN,NaN,NaN,,NaN,
19155,,,,,,,,NaN,NaN,NaN,,NaN,
19156,,,128,79,,,,NaN,NaN,NaN,,NaN,
19157,,,,,,,,NaN,NaN,NaN,,NaN,
19158,,,128,79,,,,NaN,NaN,NaN,,NaN,
19159,,,,,,,,NaN,NaN,NaN,,NaN,
19160,,,128,79,,,,NaN,NaN,NaN,,NaN,
19161,,,,,,,,NaN,NaN,NaN,,NaN,
19162,,,,,,,,NaN,NaN,NaN,,NaN,
19163,,,,,,,,NaN,NaN,NaN,,NaN,
19164,,,,,,,,NaN,NaN,NaN,,NaN,
19165,,,,,,,,NaN,NaN,NaN,,NaN,
19166,,,,,,,,NaN,NaN,NaN,,NaN,
19167,,,,,,,,NaN,NaN,NaN,,NaN,
19168,,,,,,,,NaN,NaN,NaN,,NaN,
19169,,,,,,,,NaN,NaN,NaN,,NaN,
19170,,,,,,,,NaN,NaN,NaN,,NaN,
19171,,,,,,,,NaN,NaN,NaN,,NaN,
19172,,,,,,,,NaN,NaN,NaN,,NaN,
19173,,,,,,,,NaN,NaN,NaN,,NaN,
19174,,,,,,,,NaN,NaN,NaN,,NaN,
19175,,,,,,,,NaN,NaN,NaN,,NaN,
19176,,,,,,,,NaN,NaN,NaN,,NaN,
19177,,,,,,,,NaN,NaN,NaN,,NaN,
19178,,,,,,,,NaN,NaN,NaN,,NaN,
19179,,,,,,,,NaN,NaN,NaN,,NaN,
19180,,,,,,,,NaN,NaN,NaN,,NaN,
19181,,,,,,,,NaN,NaN,NaN,,NaN,
19182,,,,,,,,NaN,NaN,NaN,,NaN,
19183,,,,,,,,NaN,NaN,NaN,,NaN,
19184,,,,,,,,NaN,NaN,NaN,,NaN,
19185,,,,,,,,NaN,NaN,NaN,,NaN,
19186,,,,,,,,NaN,NaN,NaN,,NaN,
19187,,,,,,,,NaN,NaN,NaN,,NaN,
19188,,,,,,,,NaN,NaN,NaN,,NaN,
19189,,,,,,,,NaN,NaN,NaN,,NaN,
19190,,,,,,,,NaN,NaN,NaN,,NaN,
19191,,,,,,,,NaN,NaN,NaN,,NaN,
19192,,,,,,,,NaN,NaN,NaN,,NaN,
19193,,,,,,,,NaN,NaN,NaN,,NaN,
19194,,,,,,,,NaN,NaN,NaN,,NaN,
19195,,,,,,,,NaN,NaN,NaN,,NaN,
19196,,,,,,,,NaN,NaN,NaN,,NaN,
19197,,,,,,,,NaN,NaN,NaN,,NaN,
19198,,,,,,,,NaN,NaN,NaN,,NaN,
19199,,,,,,,,NaN,NaN,NaN,,NaN,
19200,,,,,,,,NaN,NaN,NaN,,NaN,
19201,,,,,,,,NaN,NaN,NaN,,NaN,
19202,,,,,,,,NaN,NaN,NaN,,NaN,
