time,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/HR,Solar8000/ART_MBP,Solar8000/ETCO2,Solar8000/CVP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2,SNUADC/CVP,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ART
27304,,,,,,,,NaN,,NaN,NaN,,NaN
27305,,,,,,,,NaN,,NaN,NaN,,NaN
27306,,,,,,,,NaN,,NaN,NaN,,NaN
27307,,,,,,,,NaN,,NaN,NaN,,NaN
27308,,,,,,,,NaN,,NaN,NaN,,NaN
27309,,,,,,,,NaN,,NaN,NaN,,NaN
27310,,,,,,,,NaN,,NaN,NaN,,NaN
27311,,,,,,,,NaN,,NaN,NaN,,NaN
27312,,,,,,,,NaN,,NaN,NaN,,NaN
27313,,,,,,,,NaN,,NaN,NaN,,NaN
27314,,,,,,,,NaN,,NaN,NaN,,NaN
27315,,,,,,,,NaN,,NaN,NaN,,NaN
27316,,,,,,,,NaN,,NaN,NaN,,NaN
27317,,,,,,,,NaN,,NaN,NaN,,NaN
27318,,,,,,,,NaN,,NaN,NaN,,NaN
27319,,,,,,,,NaN,,NaN,NaN,,NaN
27320,,,,,,,,NaN,,NaN,NaN,,NaN
27321,,,,,,,,NaN,,NaN,NaN,,NaN
27322,,,,,,,,NaN,,NaN,NaN,,NaN
27323,,,,,,,,NaN,,NaN,NaN,,NaN
27324,,,,,,,,NaN,,NaN,NaN,,NaN
27325,,,,,,,,NaN,,NaN,NaN,,NaN
27326,,,,,,,,NaN,,NaN,NaN,,NaN
27327,,,,,,,,NaN,,NaN,NaN,,NaN
27328,,,,,,,,NaN,,NaN,NaN,,NaN
27329,,,,,,,,NaN,,NaN,NaN,,NaN
27330,,,,,,,,NaN,,NaN,NaN,,NaN
27331,,,,,,,,NaN,,NaN,NaN,,NaN
27332,,,,,,,,NaN,,NaN,NaN,,NaN
27333,,,,,,,,NaN,,NaN,NaN,,NaN
27334,,,,,,,,NaN,,NaN,NaN,,NaN
27335,,,,,,,,NaN,,NaN,NaN,,NaN
27336,,,,,,,,NaN,,NaN,NaN,,NaN
27337,,,,,,,,NaN,,NaN,NaN,,NaN
27338,,,,,,,,NaN,,NaN,NaN,,NaN
27339,,,,,,,,NaN,,NaN,NaN,,NaN
27340,,,,,,,,NaN,,NaN,NaN,,NaN
27341,,,,,,,,NaN,,NaN,NaN,,NaN
27342,,,,,,,,NaN,,NaN,NaN,,NaN
27343,,,,,,,,NaN,,NaN,NaN,,NaN
27344,,,,,,,,NaN,,NaN,NaN,,NaN
27345,,,,,,,,NaN,,NaN,NaN,,NaN
27346,,,,,,,,NaN,,NaN,NaN,,NaN
27347,,,,,,,,NaN,,NaN,NaN,,NaN
27348,,,,,,,,NaN,,NaN,NaN,,NaN
27349,,,,,,,,NaN,,NaN,NaN,,NaN
27350,,,,,,,,NaN,,NaN,NaN,,NaN
27351,,,,,,,,NaN,,NaN,NaN,,NaN
27352,,,,,,,,NaN,,NaN,NaN,,NaN
27353,,,,,,,,NaN,,NaN,NaN,,NaN
27354,,,,,,,,NaN,,NaN,NaN,,NaN
27355,,,,,,,,NaN,,NaN,NaN,,NaN
27356,,,,,,,,NaN,,NaN,NaN,,NaN
27357,,,,,,,,NaN,,NaN,NaN,,NaN
27358,,,,,,,,NaN,,NaN,NaN,,NaN
27359,,,,,,,,NaN,,NaN,NaN,,NaN
27360,,,,,,,,NaN,,NaN,NaN,,NaN
27361,,,,,,,,NaN,,NaN,NaN,,NaN
27362,,,,,,,,NaN,,NaN,NaN,,NaN
27363,,,,,,,,NaN,,NaN,NaN,,NaN
27364,,,,,,,,NaN,,NaN,NaN,,NaN
27365,,,,,,,,NaN,,NaN,NaN,,NaN
27366,,,,,,,,NaN,,NaN,NaN,,NaN
27367,,,,,,,,NaN,,NaN,NaN,,NaN
27368,,,,,,,,NaN,,NaN,NaN,,NaN
27369,,,,,,,,NaN,,NaN,NaN,,NaN
27370,,,,,,,,NaN,,NaN,NaN,,NaN
27371,,,,,,,,NaN,,NaN,NaN,,NaN
27372,,,,,,,,NaN,,NaN,NaN,,NaN
27373,,,,,,,,NaN,,NaN,NaN,,NaN
27374,,,,,,,,NaN,,NaN,NaN,,NaN
27375,,,,,,,,NaN,,NaN,NaN,,NaN
27376,,,,,,,,NaN,,NaN,NaN,,NaN
27377,,,,,,,,NaN,,NaN,NaN,,NaN
27378,,,,,,,,NaN,,NaN,NaN,,NaN
27379,,,,,,,,NaN,,NaN,NaN,,NaN
27380,,,,,,,,NaN,,NaN,NaN,,NaN
27381,,,,,,,,NaN,,NaN,NaN,,NaN
27382,,,,,,,,NaN,,NaN,NaN,,NaN
27383,,,,,,,,NaN,,NaN,NaN,,NaN
27384,,,,,,,,NaN,,NaN,NaN,,NaN
27385,,,,,,,,NaN,,NaN,NaN,,NaN
27386,,,,,,,,NaN,,NaN,NaN,,NaN
27387,,,,,,,,NaN,,NaN,NaN,,NaN
27388,,,,,,,,NaN,,NaN,NaN,,NaN
27389,,,,,,,,NaN,,NaN,NaN,,NaN
27390,,,,,,,,NaN,,NaN,NaN,,NaN
27391,,,,,,,,NaN,,NaN,NaN,,NaN
27392,,,,,,,,NaN,,NaN,NaN,,NaN
27393,,,,,,,,NaN,,NaN,NaN,,NaN
27394,,,,,,,,NaN,,NaN,NaN,,NaN
27395,,,,,,,,NaN,,NaN,NaN,,NaN
27396,,,,,,,,NaN,,NaN,NaN,,NaN
27397,,,,,,,,NaN,,NaN,NaN,,NaN
27398,,,,,,,,NaN,,NaN,NaN,,NaN
27399,,,,,,,,NaN,,NaN,NaN,,NaN
27400,,,,,,,,NaN,,NaN,NaN,,NaN
27401,,,,,,,,NaN,,NaN,NaN,,NaN
27402,,,,,,,,NaN,,NaN,NaN,,NaN
27403,,,,,,,,NaN,,NaN,NaN,,NaN
27404,,,,,,,,NaN,,NaN,NaN,,NaN
27405,,,,,,,,NaN,,NaN,NaN,,NaN
27406,,,,,,,,NaN,,NaN,NaN,,NaN
27407,,,,,,,,NaN,,NaN,NaN,,NaN
27408,,,,,,,,NaN,,NaN,NaN,,NaN
27409,,,,,,,,NaN,,NaN,NaN,,NaN
27410,,,,,,,,NaN,,NaN,NaN,,NaN
27411,,,,,,,,NaN,,NaN,NaN,,NaN
27412,,,,,,,,NaN,,NaN,NaN,,NaN
27413,,,,,,,,NaN,,NaN,NaN,,NaN
27414,,,,,,,,NaN,,NaN,NaN,,NaN
27415,,,,,,,,NaN,,NaN,NaN,,NaN
27416,,,,,,,,NaN,,NaN,NaN,,NaN
27417,,,,,,,,NaN,,NaN,NaN,,NaN
27418,,,,,,,,NaN,,NaN,NaN,,NaN
27419,,,,,,,,NaN,,NaN,NaN,,NaN
27420,,,,,,,,NaN,,NaN,NaN,,NaN
27421,,,,,,,,NaN,,NaN,NaN,,NaN
27422,,,,,,,,NaN,,NaN,NaN,,NaN
27423,,,,,,,,NaN,,NaN,NaN,,NaN
27424,,,,,,,,NaN,,NaN,NaN,,NaN
27425,,,,,,,,NaN,,NaN,NaN,,NaN
27426,,,,,,,,NaN,,NaN,NaN,,NaN
27427,,,,,,,,NaN,,NaN,NaN,,NaN
27428,,,,,,,,NaN,,NaN,NaN,,NaN
27429,,,,,,,,NaN,,NaN,NaN,,NaN
27430,,,,,,,,NaN,,NaN,NaN,,NaN
27431,,,,,,,,NaN,,NaN,NaN,,NaN
27432,,,,,,,,NaN,,NaN,NaN,,NaN
27433,,,,,,,,NaN,,NaN,NaN,,NaN
27434,,,,,,,,NaN,,NaN,NaN,,NaN
27435,,,,,,,,NaN,,NaN,NaN,,NaN
27436,,,,,,,,NaN,,NaN,NaN,,NaN
27437,,,,,,,,NaN,,NaN,NaN,,NaN
27438,,,,,,,,NaN,,NaN,NaN,,NaN
27439,,,,,,,,NaN,,NaN,NaN,,NaN
27440,,,,,,,,NaN,,NaN,NaN,,NaN
27441,,,,,,,,NaN,,NaN,NaN,,NaN
27442,,,,,,,,NaN,,NaN,NaN,,NaN
27443,,,,,,,,NaN,,NaN,NaN,,NaN
27444,,,,,,,,NaN,,NaN,NaN,,NaN
27445,,,,,,,,NaN,,NaN,NaN,,NaN
27446,,,,,,,,NaN,,NaN,NaN,,NaN
27447,,,,,,,,NaN,,NaN,NaN,,NaN
27448,,,,,,,,NaN,,NaN,NaN,,NaN
27449,,,,,,,,NaN,,NaN,NaN,,NaN
27450,,,,,,,,NaN,,NaN,NaN,,NaN
27451,,,,,,,,NaN,,NaN,NaN,,NaN
27452,,,,,,,,NaN,,NaN,NaN,,NaN
27453,,,,,,,,NaN,,NaN,NaN,,NaN
27454,,,,,,,,NaN,,NaN,NaN,,NaN
27455,,,,,,,,NaN,,NaN,NaN,,NaN
27456,,,,,,,,NaN,,NaN,NaN,,NaN
27457,,,,,,,,NaN,,NaN,NaN,,NaN
27458,,,,,,,,NaN,,NaN,NaN,,NaN
27459,,,,,,,,NaN,,NaN,NaN,,NaN
27460,,,,,,,,NaN,,NaN,NaN,,NaN
27461,,,,,,,,NaN,,NaN,NaN,,NaN
27462,,,,,,,,NaN,,NaN,NaN,,NaN
27463,,,,,,,,NaN,,NaN,NaN,,NaN
27464,,,,,,,,NaN,,NaN,NaN,,NaN
27465,,,,,,,,NaN,,NaN,NaN,,NaN
27466,,,,,,,,NaN,,NaN,NaN,,NaN
27467,,,,,,,,NaN,,NaN,NaN,,NaN
27468,,,,,,,,NaN,,NaN,NaN,,NaN
27469,,,,,,,,NaN,,NaN,NaN,,NaN
27470,,,,,,,,NaN,,NaN,NaN,,NaN
27471,,,,,,,,NaN,,NaN,NaN,,NaN
27472,,,,,,,,NaN,,NaN,NaN,,NaN
27473,,,,,,,,NaN,,NaN,NaN,,NaN
27474,,,,,,,,NaN,,NaN,NaN,,NaN
27475,,,,,,,,NaN,,NaN,NaN,,NaN
27476,,,,,,,,NaN,,NaN,NaN,,NaN
27477,,,,,,,,NaN,,NaN,NaN,,NaN
27478,,,,,,,,NaN,,NaN,NaN,,NaN
27479,,,,,,,,NaN,,NaN,NaN,,NaN
27480,,,,,,,,NaN,,NaN,NaN,,NaN
27481,,,,,,,,NaN,,NaN,NaN,,NaN
27482,,,,,,,,NaN,,NaN,NaN,,NaN
27483,,,,,,,,NaN,,NaN,NaN,,NaN
27484,,,,,,,,NaN,,NaN,NaN,,NaN
27485,,,,,,,,NaN,,NaN,NaN,,NaN
27486,,,,,,,,NaN,,NaN,NaN,,NaN
27487,,,,,,,,NaN,,NaN,NaN,,NaN
27488,,,,,,,,NaN,,NaN,NaN,,NaN
27489,,,,,,,,NaN,,NaN,NaN,,NaN
27490,,,,,,,,NaN,,NaN,NaN,,NaN
27491,,,,,,,,NaN,,NaN,NaN,,NaN
27492,,,,,,,,NaN,,NaN,NaN,,NaN
27493,,,,,,,,NaN,,NaN,NaN,,NaN
27494,,,,,,,,NaN,,NaN,NaN,,NaN
27495,,,,,,,,NaN,,NaN,NaN,,NaN
27496,,,,,,,,NaN,,NaN,NaN,,NaN
27497,,,,,,,,NaN,,NaN,NaN,,NaN
27498,,,,,,,,NaN,,NaN,NaN,,NaN
27499,,,,,,,,NaN,,NaN,NaN,,NaN
27500,,,,,,,,NaN,,NaN,NaN,,NaN
27501,,,,,,,,NaN,,NaN,NaN,,NaN
27502,,,,,,,,NaN,,NaN,NaN,,NaN
27503,,,,,,,,NaN,,NaN,NaN,,NaN
27504,,,,,,,,NaN,,NaN,NaN,,NaN
27505,,,,,,,,NaN,,NaN,NaN,,NaN
27506,,,,,,,,NaN,,NaN,NaN,,NaN
27507,,,,,,,,NaN,,NaN,NaN,,NaN
27508,,,,,,,,NaN,,NaN,NaN,,NaN
27509,,,,,,,,NaN,,NaN,NaN,,NaN
27510,,,,,,,,NaN,,NaN,NaN,,NaN
27511,,,,,,,,NaN,,NaN,NaN,,NaN
27512,,,,,,,,NaN,,NaN,NaN,,NaN
27513,,,,,,,,NaN,,NaN,NaN,,NaN
27514,,,,,,,,NaN,,NaN,NaN,,NaN
27515,,,,,,,,NaN,,NaN,NaN,,NaN
27516,,,,,,,,NaN,,NaN,NaN,,NaN
27517,,,,,,,,NaN,,NaN,NaN,,NaN
27518,,,,,,,,NaN,,NaN,NaN,,NaN
27519,,,,,,,,NaN,,NaN,NaN,,NaN
27520,,,,,,,,NaN,,NaN,NaN,,NaN
27521,,,,,,,,NaN,,NaN,NaN,,NaN
27522,,,,,,,,NaN,,NaN,NaN,,NaN
27523,,,,,,,,NaN,,NaN,NaN,,NaN
27524,,,,,,,,NaN,,NaN,NaN,,NaN
27525,,,,,,,,NaN,,NaN,NaN,,NaN
27526,,,,,,,,NaN,,NaN,NaN,,NaN
27527,,,,,,,,NaN,,NaN,NaN,,NaN
27528,,,,,,,,NaN,,NaN,NaN,,NaN
27529,,,,,,,,NaN,,NaN,NaN,,NaN
27530,,,,,,,,NaN,,NaN,NaN,,NaN
27531,,,,,,,,NaN,,NaN,NaN,,NaN
27532,,,,,,,,NaN,,NaN,NaN,,NaN
27533,,,,,,,,NaN,,NaN,NaN,,NaN
27534,,,,,,,,NaN,,NaN,NaN,,NaN
27535,,,,,,,,NaN,,NaN,NaN,,NaN
27536,,,,,,,,NaN,,NaN,NaN,,NaN
27537,,,,,,,,NaN,,NaN,NaN,,NaN
27538,,,,,,,,NaN,,NaN,NaN,,NaN
27539,,,,,,,,NaN,,NaN,NaN,,NaN
27540,,,,,,,,NaN,,NaN,NaN,,NaN
27541,,,,,,,,NaN,,NaN,NaN,,NaN
27542,,,,,,,,NaN,,NaN,NaN,,NaN
27543,,,,,,,,NaN,,NaN,NaN,,NaN
27544,,,,,,,,NaN,,NaN,NaN,,NaN
27545,,,,,,,,NaN,,NaN,NaN,,NaN
27546,,,,,,,,NaN,,NaN,NaN,,NaN
27547,,,,,,,,NaN,,NaN,NaN,,NaN
27548,,,,,,,,NaN,,NaN,NaN,,NaN
27549,,,,,,,,NaN,,NaN,NaN,,NaN
27550,,,,,,,,NaN,,NaN,NaN,,NaN
27551,86,,,,,,,NaN,80,NaN,NaN,,NaN
27552,,,,,,,,NaN,,NaN,NaN,,NaN
27553,85,,,,,,,NaN,81,NaN,NaN,,NaN
27554,,,,,,,,NaN,,NaN,NaN,,NaN
27555,85,,,,,,,NaN,81,NaN,NaN,,NaN
27556,,,,,,,,NaN,,NaN,NaN,,NaN
27557,85,,,,,,,NaN,81,NaN,NaN,,NaN
27558,,,,,,,,NaN,,NaN,NaN,,NaN
27559,85,,,,,,,NaN,81,NaN,NaN,,NaN
27560,,,,,,,,NaN,,NaN,NaN,,NaN
27561,85,,,,,,,NaN,81,NaN,NaN,,NaN
27562,,,,,,,,NaN,,NaN,NaN,,NaN
27563,85,,,,,,,NaN,81,NaN,NaN,,NaN
27564,,,,,,,,NaN,,NaN,NaN,,NaN
27565,,,,,,,,NaN,,NaN,NaN,,NaN
27566,,,,,,,,NaN,,NaN,NaN,,NaN
27567,,,,,,,,NaN,,NaN,NaN,,NaN
27568,,,,,,,,NaN,,NaN,NaN,,NaN
27569,,,,,,,,NaN,,NaN,NaN,,NaN
27570,,,,,,,,NaN,,NaN,NaN,,NaN
27571,,,,,,,,NaN,,NaN,NaN,,NaN
27572,,,,,,,,NaN,,NaN,NaN,,NaN
27573,,,,,,,,NaN,,NaN,NaN,,NaN
27574,,,,,,,,NaN,,NaN,NaN,,NaN
27575,,,,,,,,NaN,,NaN,NaN,,NaN
27576,,,,,,,,NaN,,NaN,NaN,,NaN
27577,,,,,,,,NaN,,NaN,NaN,,NaN
27578,,,,,,,,NaN,,NaN,NaN,,NaN
27579,,,,,,,,NaN,,NaN,NaN,,NaN
27580,,,,,,,,NaN,,NaN,NaN,,NaN
27581,,,,,,,,NaN,,NaN,NaN,,NaN
27582,,,,,,,,NaN,,NaN,NaN,,NaN
27583,,,,,,,,NaN,,NaN,NaN,,NaN
27584,,,,,,,,NaN,,NaN,NaN,,NaN
27585,,,,,,,,NaN,,NaN,NaN,,NaN
27586,,,,,,,,NaN,,NaN,NaN,,NaN
27587,,,,,,,,NaN,,NaN,NaN,,NaN
27588,,,,,,,,NaN,,NaN,NaN,,NaN
27589,,,,,,,,NaN,,NaN,NaN,,NaN
27590,,,,,,,,NaN,,NaN,NaN,,NaN
27591,,,,,,,,NaN,,NaN,NaN,,NaN
27592,,,,,,,,NaN,,NaN,NaN,,NaN
27593,,,,,,,,NaN,,NaN,NaN,,NaN
27594,,,,,,,,NaN,,NaN,NaN,,NaN
27595,,,,,,,,NaN,,NaN,NaN,,NaN
27596,,,,,,,,NaN,,NaN,NaN,,NaN
27597,,,,,,,,NaN,,NaN,NaN,,NaN
27598,,,,,,,,NaN,,NaN,NaN,,NaN
27599,,,,,,,,NaN,,NaN,NaN,,NaN
27600,,,,,,,,NaN,,NaN,NaN,,NaN
27601,,,,,,,,NaN,,NaN,NaN,,NaN
27602,,,,,,,,NaN,,NaN,NaN,,NaN
27603,,,,,,,,NaN,,NaN,NaN,,NaN
27604,,,,,,,,NaN,,NaN,NaN,,NaN
27605,,,,,,,,NaN,,NaN,NaN,,NaN
27606,,,,,,,,NaN,,NaN,NaN,,NaN
27607,,,,,,,,NaN,,NaN,NaN,,NaN
27608,,,,,,,,NaN,,NaN,NaN,,NaN
27609,,,,,,,,NaN,,NaN,NaN,,NaN
27610,,,,,,,,NaN,,NaN,NaN,,NaN
27611,,,,,,,,NaN,,NaN,NaN,,NaN
27612,,,,,,,,NaN,,NaN,NaN,,NaN
27613,,,,,,,,NaN,,NaN,NaN,,NaN
27614,,,,,,,,NaN,,NaN,NaN,,NaN
27615,,,,,,,,NaN,,NaN,NaN,,NaN
27616,,,,,,,,NaN,,NaN,NaN,,NaN
27617,,,,,,,,NaN,,NaN,NaN,,NaN
27618,,,,,,,,NaN,,NaN,NaN,,NaN
27619,,,,,,,,NaN,,NaN,NaN,,NaN
27620,,,,,,,,NaN,,NaN,NaN,,NaN
27621,,,,,,,,NaN,,NaN,NaN,,NaN
27622,,,,,,,,NaN,,NaN,NaN,,NaN
27623,,,,,,,,NaN,,NaN,NaN,,NaN
27624,,,,,,,,NaN,,NaN,NaN,,NaN
27625,,,,,,,,NaN,,NaN,NaN,,NaN
27626,,,,,,,,NaN,,NaN,NaN,,NaN
27627,,,,,,,,NaN,,NaN,NaN,,NaN
27628,,,,,,,,NaN,,NaN,NaN,,NaN
27629,,,,,,,,NaN,,NaN,NaN,,NaN
27630,,,,,,,,NaN,,NaN,NaN,,NaN
27631,,,,,,,,NaN,,NaN,NaN,,NaN
27632,,,,,,,,NaN,,NaN,NaN,,NaN
27633,,,,,,,,NaN,,NaN,NaN,,NaN
27634,,,,,,,,NaN,,NaN,NaN,,NaN
27635,,,,,,,,NaN,,NaN,NaN,,NaN
27636,,,,,,,,NaN,,NaN,NaN,,NaN
27637,,,,,,,,NaN,,NaN,NaN,,NaN
27638,,,,,,,,NaN,,NaN,NaN,,NaN
27639,,,,,,,,NaN,,NaN,NaN,,NaN
27640,,,,,,,,NaN,,NaN,NaN,,NaN
27641,,,,,,,,NaN,,NaN,NaN,,NaN
27642,,,,,,,,NaN,,NaN,NaN,,NaN
27643,,,,,,,,NaN,,NaN,NaN,,NaN
27644,,,,,,,,NaN,,NaN,NaN,,NaN
27645,,,,,,,,NaN,,NaN,NaN,,NaN
27646,,,,,,,,NaN,,NaN,NaN,,NaN
27647,,,,,,,,NaN,,NaN,NaN,,NaN
27648,,,,,,,,NaN,,NaN,NaN,,NaN
27649,,,,,,,,NaN,,NaN,NaN,,NaN
27650,,,,,,,,NaN,,NaN,NaN,,NaN
27651,,,,,,,,NaN,,NaN,NaN,,NaN
27652,,,,,,,,NaN,,NaN,NaN,,NaN
27653,,,,,,,,NaN,,NaN,NaN,,NaN
27654,,,,,,,,NaN,,NaN,NaN,,NaN
27655,,,,,,,,NaN,,NaN,NaN,,NaN
27656,,,,,,,,NaN,,NaN,NaN,,NaN
27657,,,,,,,,NaN,,NaN,NaN,,NaN
27658,,,,,,,,NaN,,NaN,NaN,,NaN
27659,,,,,,,,NaN,,NaN,NaN,,NaN
27660,,,,,,,,NaN,,NaN,NaN,,NaN
27661,,,,,,,,NaN,,NaN,NaN,,NaN
27662,,,,,,,,NaN,,NaN,NaN,,NaN
27663,,,,,,,,NaN,,NaN,NaN,,NaN
27664,,,,,,,,NaN,,NaN,NaN,,NaN
27665,,,,,,,,NaN,,NaN,NaN,,NaN
27666,,,,,,,,NaN,,NaN,NaN,,NaN
27667,,,,,,,,NaN,,NaN,NaN,,NaN
27668,,,,,,,,NaN,,NaN,NaN,,NaN
27669,,,,,,,,NaN,,NaN,NaN,,NaN
27670,,,,,,,,NaN,,NaN,NaN,,NaN
27671,,,,,,,,NaN,,NaN,NaN,,NaN
27672,,,,,,,,NaN,,NaN,NaN,,NaN
27673,,,,,,,,NaN,,NaN,NaN,,NaN
27674,,,,,,,,NaN,,NaN,NaN,,NaN
27675,,,,,,,,NaN,,NaN,NaN,,NaN
27676,,,,,,,,NaN,,NaN,NaN,,NaN
27677,,,,,,,,NaN,,NaN,NaN,,NaN
27678,,,,,,,,NaN,,NaN,NaN,,NaN
27679,,,,,,,,NaN,,NaN,NaN,,NaN
27680,,,,,,,,NaN,,NaN,NaN,,NaN
27681,,,,,,,,NaN,,NaN,NaN,,NaN
27682,,,,,,,,NaN,,NaN,NaN,,NaN
27683,,,,,,,,NaN,,NaN,NaN,,NaN
27684,,,,,,,,NaN,,NaN,NaN,,NaN
27685,,,,,,,,NaN,,NaN,NaN,,NaN
27686,,,,,,,,NaN,,NaN,NaN,,NaN
27687,,,,,,,,NaN,,NaN,NaN,,NaN
27688,,,,,,,,NaN,,NaN,NaN,,NaN
27689,,,,,,,,NaN,,NaN,NaN,,NaN
27690,,,,,,,,NaN,,NaN,NaN,,NaN
27691,,,,,,,,NaN,,NaN,NaN,,NaN
27692,,,,,,,,NaN,,NaN,NaN,,NaN
27693,,,,,,,,NaN,,NaN,NaN,,NaN
27694,,,,,,,,NaN,,NaN,NaN,,NaN
27695,,,,,,,,NaN,,NaN,NaN,,NaN
27696,,,,,,,,NaN,,NaN,NaN,,NaN
27697,,,,,,,,NaN,,NaN,NaN,,NaN
27698,,,,,,,,NaN,,NaN,NaN,,NaN
27699,,,,,,,,NaN,,NaN,NaN,,NaN
27700,,,,,,,,NaN,,NaN,NaN,,NaN
27701,,,,,,,,NaN,,NaN,NaN,,NaN
27702,,,,,,,,NaN,,NaN,NaN,,NaN
27703,,,,,,,,NaN,,NaN,NaN,,NaN
27704,,,,,,,,NaN,,NaN,NaN,,NaN
27705,,,,,,,,NaN,,NaN,NaN,,NaN
27706,,,,,,,,NaN,,NaN,NaN,,NaN
27707,,,,,,,,NaN,,NaN,NaN,,NaN
27708,,,,,,,,NaN,,NaN,NaN,,NaN
27709,,,,,,,,NaN,,NaN,NaN,,NaN
27710,,,,,,,,NaN,,NaN,NaN,,NaN
27711,,,,,,,,NaN,,NaN,NaN,,NaN
27712,,,,,,,,NaN,,NaN,NaN,,NaN
27713,,,,,,,,NaN,,NaN,NaN,,NaN
27714,,,,,,,,NaN,,NaN,NaN,,NaN
27715,,,,,,,,NaN,,NaN,NaN,,NaN
27716,,,,,,,,NaN,,NaN,NaN,,NaN
27717,,,,,,,,NaN,,NaN,NaN,,NaN
27718,,,,,,,,NaN,,NaN,NaN,,NaN
27719,,,,,,,,NaN,,NaN,NaN,,NaN
