time,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ART,Solar8000/ETCO2,Solar8000/ART_MBP,SNUADC/CVP,SNUADC/ECG_V5,SNUADC/ECG_II,Solar8000/ART_DBP,Solar8000/RR_CO2,Solar8000/CVP,Solar8000/PLETH_HR,Solar8000/ART_SBP
15722,,,NaN,,,NaN,NaN,NaN,,,,,
15723,,,NaN,,,NaN,NaN,NaN,,,,,
15724,,,NaN,,,NaN,NaN,NaN,,,,,
15725,,,NaN,,,NaN,NaN,NaN,,,,,
15726,,,NaN,,,NaN,NaN,NaN,,,,,
15727,,,NaN,,,NaN,NaN,NaN,,,,,
15728,,,NaN,,,NaN,NaN,NaN,,,,,
15729,,,NaN,,,NaN,NaN,NaN,,,,,
15730,,,NaN,,,NaN,NaN,NaN,,,,,
15731,,,NaN,,,NaN,NaN,NaN,,,,,
15732,,,NaN,,,NaN,NaN,NaN,,,,,
15733,,,NaN,,,NaN,NaN,NaN,,,,,
15734,,,NaN,,,NaN,NaN,NaN,,,,,
15735,,,NaN,,,NaN,NaN,NaN,,,,,
15736,,,NaN,,,NaN,NaN,NaN,,,,,
15737,,,NaN,,,NaN,NaN,NaN,,,,,
15738,,,NaN,,,NaN,NaN,NaN,,,,,
15739,,,NaN,,,NaN,NaN,NaN,,,,,
15740,,,NaN,,,NaN,NaN,NaN,,,,,
15741,,,NaN,,,NaN,NaN,NaN,,,,,
15742,,,NaN,,,NaN,NaN,NaN,,,,,
15743,,,NaN,,,NaN,NaN,NaN,,,,,
15744,,,NaN,,,NaN,NaN,NaN,,,,,
15745,,,NaN,,,NaN,NaN,NaN,,,,,
15746,,,NaN,,,NaN,NaN,NaN,,,,,
15747,,,NaN,,,NaN,NaN,NaN,,,,,
15748,,,NaN,,,NaN,NaN,NaN,,,,,
15749,,,NaN,,,NaN,NaN,NaN,,,,,
15750,,,NaN,,,NaN,NaN,NaN,,,,,
15751,,,NaN,,,NaN,NaN,NaN,,,,,
15752,,,NaN,,,NaN,NaN,NaN,,,,,
15753,,,NaN,,,NaN,NaN,NaN,,,,,
15754,,,NaN,,,NaN,NaN,NaN,,,,,
15755,,,NaN,,,NaN,NaN,NaN,,,,,
15756,,,NaN,,,NaN,NaN,NaN,,,,,
15757,,,NaN,,,NaN,NaN,NaN,,,,,
15758,,,NaN,,,NaN,NaN,NaN,,,,,
15759,,,NaN,,,NaN,NaN,NaN,,,,,
15760,,,NaN,,,NaN,NaN,NaN,,,,,
15761,,,NaN,,,NaN,NaN,NaN,,,,,
15762,,,NaN,,,NaN,NaN,NaN,,,,,
15763,,,NaN,,,NaN,NaN,NaN,,,,,
15764,,,NaN,,,NaN,NaN,NaN,,,,,
15765,,,NaN,,,NaN,NaN,NaN,,,,,
15766,,,NaN,,,NaN,NaN,NaN,,,,,
15767,,,NaN,,,NaN,NaN,NaN,,,,,
15768,,,NaN,,,NaN,NaN,NaN,,,,,
15769,,,NaN,,,NaN,NaN,NaN,,,,,
15770,,,NaN,,,NaN,NaN,NaN,,,,,
15771,,,NaN,,,NaN,NaN,NaN,,,,,
15772,,,NaN,,,NaN,NaN,NaN,,,,,
15773,,,NaN,,,NaN,NaN,NaN,,,,,
15774,,,NaN,,,NaN,NaN,NaN,,,,,
15775,,,NaN,,,NaN,NaN,NaN,,,,,
15776,,,NaN,,,NaN,NaN,NaN,,,,,
15777,,,NaN,,,NaN,NaN,NaN,,,,,
15778,,,NaN,,,NaN,NaN,NaN,,,,,
15779,,,NaN,,,NaN,NaN,NaN,,,,,
15780,,,NaN,,,NaN,NaN,NaN,,,,,
15781,,,NaN,,,NaN,NaN,NaN,,,,,
15782,,,NaN,,,NaN,NaN,NaN,,,,,
15783,,,NaN,,,NaN,NaN,NaN,,,,,
15784,,,NaN,,,NaN,NaN,NaN,,,,,
15785,,,NaN,,,NaN,NaN,NaN,,,,,
15786,,,NaN,,,NaN,NaN,NaN,,,,,
15787,,,NaN,,,NaN,NaN,NaN,,,,,
15788,,,NaN,,,NaN,NaN,NaN,,,,,
15789,,,NaN,,,NaN,NaN,NaN,,,,,
15790,,,NaN,,,NaN,NaN,NaN,,,,,
15791,,,NaN,,,NaN,NaN,NaN,,,,,
15792,,,NaN,,,NaN,NaN,NaN,,,,,
15793,,,NaN,,,NaN,NaN,NaN,,,,,
15794,,,NaN,,,NaN,NaN,NaN,,,,,
15795,,,NaN,,,NaN,NaN,NaN,,,,,
15796,,,NaN,,,NaN,NaN,NaN,,,,,
15797,,,NaN,,,NaN,NaN,NaN,,,,,
15798,,,NaN,,,NaN,NaN,NaN,,,,,
15799,,,NaN,,,NaN,NaN,NaN,,,,,
15800,,,NaN,,,NaN,NaN,NaN,,,,,
15801,,,NaN,,,NaN,NaN,NaN,,,,,
15802,,,NaN,,,NaN,NaN,NaN,,,,,
15803,,,NaN,,,NaN,NaN,NaN,,,,,
15804,,,NaN,,,NaN,NaN,NaN,,,,,
15805,,,NaN,,,NaN,NaN,NaN,,,,,
15806,,,NaN,,,NaN,NaN,NaN,,,,,
15807,,,NaN,,,NaN,NaN,NaN,,,,,
15808,,,NaN,,,NaN,NaN,NaN,,,,,
15809,,,NaN,,,NaN,NaN,NaN,,,,,
15810,,,NaN,,,NaN,NaN,NaN,,,,,
15811,,,NaN,,,NaN,NaN,NaN,,,,,
15812,,,NaN,,,NaN,NaN,NaN,,,,,
15813,,,NaN,,,NaN,NaN,NaN,,,,,
15814,,,NaN,,,NaN,NaN,NaN,,,,,
15815,,,NaN,,,NaN,NaN,NaN,,,,,
15816,,,NaN,,,NaN,NaN,NaN,,,,,
15817,,,NaN,,,NaN,NaN,NaN,,,,,
15818,,,NaN,,,NaN,NaN,NaN,,,,,
15819,,,NaN,,,NaN,NaN,NaN,,,,,
15820,,,NaN,,,NaN,NaN,NaN,,,,,
15821,,,NaN,,,NaN,NaN,NaN,,,,,
15822,,,NaN,,,NaN,NaN,NaN,,,,,
15823,,,NaN,,,NaN,NaN,NaN,,,,,
15824,,,NaN,,,NaN,NaN,NaN,,,,,
15825,,,NaN,,,NaN,NaN,NaN,,,,,
15826,,,NaN,,,NaN,NaN,NaN,,,,,
15827,,,NaN,,,NaN,NaN,NaN,,,,,
15828,,,NaN,,,NaN,NaN,NaN,,,,,
15829,,,NaN,,,NaN,NaN,NaN,,,,,
15830,,,NaN,,,NaN,NaN,NaN,,,,,
15831,,,NaN,,,NaN,NaN,NaN,,,,,
15832,,,NaN,,,NaN,NaN,NaN,,,,,
15833,,,NaN,,,NaN,NaN,NaN,,,,,
15834,,,NaN,,,NaN,NaN,NaN,,,,,
15835,,,NaN,,,NaN,NaN,NaN,,,,,
15836,,,NaN,,,NaN,NaN,NaN,,,,,
15837,,,NaN,,,NaN,NaN,NaN,,,,,
15838,,,NaN,,,NaN,NaN,NaN,,,,,
15839,,,NaN,,,NaN,NaN,NaN,,,,,
15840,,,NaN,,,NaN,NaN,NaN,,,,,
15841,,,NaN,,,NaN,NaN,NaN,,,,,
15842,,,NaN,,,NaN,NaN,NaN,,,,,
15843,,,NaN,,,NaN,NaN,NaN,,,,,
15844,,,NaN,,,NaN,NaN,NaN,,,,,
15845,,,NaN,,,NaN,NaN,NaN,,,,,
15846,,,NaN,,,NaN,NaN,NaN,,,,,
15847,,,NaN,,,NaN,NaN,NaN,,,,,
15848,,,NaN,,,NaN,NaN,NaN,,,,,
15849,,,NaN,,,NaN,NaN,NaN,,,,,
15850,,,NaN,,,NaN,NaN,NaN,,,,,
15851,,,NaN,,,NaN,NaN,NaN,,,,,
15852,,,NaN,,,NaN,NaN,NaN,,,,,
15853,,,NaN,,,NaN,NaN,NaN,,,,,
15854,,,NaN,,,NaN,NaN,NaN,,,,,
15855,,,NaN,,,NaN,NaN,NaN,,,,,
15856,,,NaN,,,NaN,NaN,NaN,,,,,
15857,,,NaN,,,NaN,NaN,NaN,,,,,
15858,,,NaN,,,NaN,NaN,NaN,,,,,
15859,,,NaN,,,NaN,NaN,NaN,,,,,
15860,,,NaN,,,NaN,NaN,NaN,,,,,
15861,,,NaN,,,NaN,NaN,NaN,,,,,
15862,,,NaN,,,NaN,NaN,NaN,,,,,
15863,,,NaN,,,NaN,NaN,NaN,,,,,
15864,,,NaN,,,NaN,NaN,NaN,,,,,
15865,,,NaN,,,NaN,NaN,NaN,,,,,
15866,,,NaN,,,NaN,NaN,NaN,,,,,
15867,,,NaN,,,NaN,NaN,NaN,,,,,
15868,,,NaN,,,NaN,NaN,NaN,,,,,
15869,,,NaN,,,NaN,NaN,NaN,,,,,
15870,,,NaN,,,NaN,NaN,NaN,,,,,
15871,,,NaN,,,NaN,NaN,NaN,,,,,
15872,,,NaN,,,NaN,NaN,NaN,,,,,
15873,,,NaN,,,NaN,NaN,NaN,,,,,
15874,,,NaN,,,NaN,NaN,NaN,,,,,
15875,,,NaN,,,NaN,NaN,NaN,,,,,
15876,,,NaN,,,NaN,NaN,NaN,,,,,
15877,,,NaN,,,NaN,NaN,NaN,,,,,
15878,,,NaN,,,NaN,NaN,NaN,,,,,
15879,,,NaN,,,NaN,NaN,NaN,,,,,
15880,,,NaN,,,NaN,NaN,NaN,,,,,
15881,,,NaN,,,NaN,NaN,NaN,,,,,
15882,,,NaN,,,NaN,NaN,NaN,,,,,
15883,,,NaN,,,NaN,NaN,NaN,,,,,
15884,,,NaN,,,NaN,NaN,NaN,,,,,
15885,,,NaN,,,NaN,NaN,NaN,,,,,
15886,,,NaN,,,NaN,NaN,NaN,,,,,
15887,,,NaN,,,NaN,NaN,NaN,,,,,
15888,,,NaN,,,NaN,NaN,NaN,,,,,
15889,,,NaN,,,NaN,NaN,NaN,,,,,
15890,,,NaN,,,NaN,NaN,NaN,,,,,
15891,,,NaN,,,NaN,NaN,NaN,,,,,
15892,,,NaN,,,NaN,NaN,NaN,,,,,
15893,,,NaN,,,NaN,NaN,NaN,,,,,
15894,,,NaN,,,NaN,NaN,NaN,,,,,
15895,,,NaN,,,NaN,NaN,NaN,,,,,
15896,,,NaN,,,NaN,NaN,NaN,,,,,
15897,,,NaN,,,NaN,NaN,NaN,,,,,
15898,,,NaN,,,NaN,NaN,NaN,,,,,
15899,,,NaN,,,NaN,NaN,NaN,,,,,
15900,,,NaN,,,NaN,NaN,NaN,,,,,
15901,,,NaN,,,NaN,NaN,NaN,,,,,
15902,,,NaN,,,NaN,NaN,NaN,,,,,
15903,,,NaN,,,NaN,NaN,NaN,,,,,
15904,,,NaN,,,NaN,NaN,NaN,,,,,
15905,,,NaN,,,NaN,NaN,NaN,,,,,
15906,,,NaN,,,NaN,NaN,NaN,,,,,
15907,,,NaN,,,NaN,NaN,NaN,,,,,
15908,,,NaN,,,NaN,NaN,NaN,,,,,
15909,,,NaN,,,NaN,NaN,NaN,,,,,
15910,,,NaN,,,NaN,NaN,NaN,,,,,
15911,,,NaN,,,NaN,NaN,NaN,,,,,
15912,,,NaN,,,NaN,NaN,NaN,,,,,
15913,,,NaN,,,NaN,NaN,NaN,,,,,
15914,,,NaN,,,NaN,NaN,NaN,,,,,
15915,,,NaN,,,NaN,NaN,NaN,,,,,
15916,,,NaN,,,NaN,NaN,NaN,,,,,
15917,,,NaN,,,NaN,NaN,NaN,,,,,
15918,,,NaN,,,NaN,NaN,NaN,,,,,
15919,,,NaN,,,NaN,NaN,NaN,,,,,
15920,,,NaN,,,NaN,NaN,NaN,,,,,
15921,,,NaN,,,NaN,NaN,NaN,,,,,
15922,,,NaN,,,NaN,NaN,NaN,,,,,
15923,,,NaN,,,NaN,NaN,NaN,,,,,
15924,,,NaN,,,NaN,NaN,NaN,,,,,
15925,,,NaN,,,NaN,NaN,NaN,,,,,
15926,,,NaN,,,NaN,NaN,NaN,,,,,
15927,,,NaN,,,NaN,NaN,NaN,,,,,
15928,,,NaN,,,NaN,NaN,NaN,,,,,
15929,,,NaN,,,NaN,NaN,NaN,,,,,
15930,,,NaN,,,NaN,NaN,NaN,,,,,
15931,,,NaN,,,NaN,NaN,NaN,,,,,
15932,,,NaN,,,NaN,NaN,NaN,,,,,
15933,,,NaN,,,NaN,NaN,NaN,,,,,
15934,,,NaN,,,NaN,NaN,NaN,,,,,
15935,,,NaN,,,NaN,NaN,NaN,,,,,
15936,,,NaN,,,NaN,NaN,NaN,,,,,
15937,,,NaN,,,NaN,NaN,NaN,,,,,
15938,,,NaN,,,NaN,NaN,NaN,,,,,
15939,,,NaN,,,NaN,NaN,NaN,,,,,
15940,,,NaN,,,NaN,NaN,NaN,,,,,
15941,,,NaN,,,NaN,NaN,NaN,,,,,
15942,,,NaN,,,NaN,NaN,NaN,,,,,
15943,,,NaN,,,NaN,NaN,NaN,,,,,
15944,,,NaN,,,NaN,NaN,NaN,,,,,
15945,,,NaN,,,NaN,NaN,NaN,,,,,
15946,,,NaN,,,NaN,NaN,NaN,,,,,
15947,,,NaN,,,NaN,NaN,NaN,,,,,
15948,,,NaN,,,NaN,NaN,NaN,,,,,
15949,,,NaN,,,NaN,NaN,NaN,,,,,
15950,,,NaN,,,NaN,NaN,NaN,,,,,
15951,,,NaN,,,NaN,NaN,NaN,,,,,
15952,,,NaN,,,NaN,NaN,NaN,,,,,
15953,,,NaN,,,NaN,NaN,NaN,,,,,
15954,,,NaN,,,NaN,NaN,NaN,,,,,
15955,,,NaN,,,NaN,NaN,NaN,,,,,
15956,,,NaN,,,NaN,NaN,NaN,,,,,
15957,,,NaN,,,NaN,NaN,NaN,,,,,
15958,,,NaN,,,NaN,NaN,NaN,,,,,
15959,,,NaN,,,NaN,NaN,NaN,,,,,
15960,,,NaN,,,NaN,NaN,NaN,,,,,
15961,,,NaN,,,NaN,NaN,NaN,,,,,
15962,,,NaN,,,NaN,NaN,NaN,,,,,
15963,,,NaN,,,NaN,NaN,NaN,,,,,
15964,,,NaN,,,NaN,NaN,NaN,,,,,
15965,,,NaN,,,NaN,NaN,NaN,,,,,
15966,,,NaN,,,NaN,NaN,NaN,,,,,
15967,,,NaN,,,NaN,NaN,NaN,,,,,
15968,,,NaN,,,NaN,NaN,NaN,,,,,
15969,,,NaN,,,NaN,NaN,NaN,,,,,
15970,,,NaN,,,NaN,NaN,NaN,,,,,
15971,,,NaN,,,NaN,NaN,NaN,,,,,
15972,,,NaN,,,NaN,NaN,NaN,,,,,
15973,,,NaN,,,NaN,NaN,NaN,,,,,
15974,,,NaN,,,NaN,NaN,NaN,,,,,
15975,,,NaN,,,NaN,NaN,NaN,,,,,
15976,,,NaN,,,NaN,NaN,NaN,,,,,
15977,,,NaN,,,NaN,NaN,NaN,,,,,
15978,,,NaN,,,NaN,NaN,NaN,,,,,
15979,,,NaN,,,NaN,NaN,NaN,,,,,
15980,,,NaN,,,NaN,NaN,NaN,,,,,
15981,,,NaN,,,NaN,NaN,NaN,,,,,
15982,,,NaN,,,NaN,NaN,NaN,,,,,
15983,,,NaN,,,NaN,NaN,NaN,,,,,
15984,,,NaN,,,NaN,NaN,NaN,,,,,
15985,,,NaN,,,NaN,NaN,NaN,,,,,
15986,,,NaN,,,NaN,NaN,NaN,,,,,
15987,,,NaN,,,NaN,NaN,NaN,,,,,
15988,,,NaN,,,NaN,NaN,NaN,,,,,
15989,,,NaN,,,NaN,NaN,NaN,,,,,
15990,,,NaN,,,NaN,NaN,NaN,,,,,
15991,,,NaN,,,NaN,NaN,NaN,,,,,
15992,,,NaN,,,NaN,NaN,NaN,,,,,
15993,,,NaN,,,NaN,NaN,NaN,,,,,
15994,,,NaN,,,NaN,NaN,NaN,,,,,
15995,,,NaN,,,NaN,NaN,NaN,,,,,
15996,,,NaN,,,NaN,NaN,NaN,,,,,
15997,,,NaN,,,NaN,NaN,NaN,,,,,
15998,,,NaN,,,NaN,NaN,NaN,,,,,
15999,,,NaN,,,NaN,NaN,NaN,,,,,
16000,,,NaN,,,NaN,NaN,NaN,,,,,
16001,,,NaN,,,NaN,NaN,NaN,,,,,
16002,,,NaN,,,NaN,NaN,NaN,,,,,
16003,,,NaN,,,NaN,NaN,NaN,,,,,
16004,,,NaN,,,NaN,NaN,NaN,,,,,
16005,,,NaN,,,NaN,NaN,NaN,,,,,
16006,,,NaN,,,NaN,NaN,NaN,,,,,
16007,,,NaN,,,NaN,NaN,NaN,,,,,
16008,,,NaN,,,NaN,NaN,NaN,,,,,
16009,,,NaN,,,NaN,NaN,NaN,,,,,
16010,,,NaN,,,NaN,NaN,NaN,,,,,
16011,,,NaN,,,NaN,NaN,NaN,,,,,
16012,,,NaN,,,NaN,NaN,NaN,,,,,
16013,,,NaN,,,NaN,NaN,NaN,,,,,
16014,,,NaN,,,NaN,NaN,NaN,,,,,
16015,,,NaN,,,NaN,NaN,NaN,,,,,
16016,,,NaN,,,NaN,NaN,NaN,,,,,
16017,,,NaN,,,NaN,NaN,NaN,,,,,
16018,,,NaN,,,NaN,NaN,NaN,,,,,
16019,,,NaN,,,NaN,NaN,NaN,,,,,
16020,,,NaN,,,NaN,NaN,NaN,,,,,
16021,,,NaN,,,NaN,NaN,NaN,,,,,
16022,,,NaN,,,NaN,NaN,NaN,,,,,
16023,,,NaN,,,NaN,NaN,NaN,,,,,
16024,,,NaN,,,NaN,NaN,NaN,,,,,
16025,,,NaN,,,NaN,NaN,NaN,,,,,
16026,,,NaN,,,NaN,NaN,NaN,,,,,
16027,,,NaN,,,NaN,NaN,NaN,,,,,
16028,,,NaN,,,NaN,NaN,NaN,,,,,
16029,,,NaN,,,NaN,NaN,NaN,,,,,
16030,,,NaN,,,NaN,NaN,NaN,,,,,
16031,,,NaN,,,NaN,NaN,NaN,,,,,
16032,,,NaN,,,NaN,NaN,NaN,,,,,
16033,,,NaN,,,NaN,NaN,NaN,,,,,
16034,,,NaN,,,NaN,NaN,NaN,,,,,
16035,,,NaN,,,NaN,NaN,NaN,,,,,
16036,,,NaN,,,NaN,NaN,NaN,,,,,
16037,,,NaN,,,NaN,NaN,NaN,,,,,
16038,,,NaN,,,NaN,NaN,NaN,,,,,
16039,,,NaN,,,NaN,NaN,NaN,,,,,
16040,,,NaN,,,NaN,NaN,NaN,,,,,
16041,,,NaN,,,NaN,NaN,NaN,,,,,
16042,,,NaN,,,NaN,NaN,NaN,,,,,
16043,,,NaN,,,NaN,NaN,NaN,,,,,
16044,,,NaN,,,NaN,NaN,NaN,,,,,
16045,,,NaN,,,NaN,NaN,NaN,,,,,
16046,,,NaN,,,NaN,NaN,NaN,,,,,
16047,,,NaN,,,NaN,NaN,NaN,,,,,
16048,,,NaN,,,NaN,NaN,NaN,,,,,
16049,,,NaN,,,NaN,NaN,NaN,,,,,
16050,,,NaN,,,NaN,NaN,NaN,,,,,
16051,,,NaN,,,NaN,NaN,NaN,,,,,
16052,,,NaN,,,NaN,NaN,NaN,,,,,
16053,,,NaN,,,NaN,NaN,NaN,,,,,
16054,,,NaN,,,NaN,NaN,NaN,,,,,
16055,,,NaN,,,NaN,NaN,NaN,,,,,
16056,,,NaN,,,NaN,NaN,NaN,,,,,
16057,,,NaN,,,NaN,NaN,NaN,,,,,
16058,,,NaN,,,NaN,NaN,NaN,,,,,
16059,,,NaN,,,NaN,NaN,NaN,,,,,
16060,,,NaN,,,NaN,NaN,NaN,,,,,
16061,,,NaN,,,NaN,NaN,NaN,,,,,
16062,,,NaN,,,NaN,NaN,NaN,,,,,
16063,,,NaN,,,NaN,NaN,NaN,,,,,
16064,,,NaN,,,NaN,NaN,NaN,,,,,
16065,,,NaN,,,NaN,NaN,NaN,,,,,
16066,,,NaN,,,NaN,NaN,NaN,,,,,
16067,,,NaN,,,NaN,NaN,NaN,,,,,
16068,,,NaN,,,NaN,NaN,NaN,,,,,
16069,,,NaN,,,NaN,NaN,NaN,,,,,
16070,,,NaN,,,NaN,NaN,NaN,,,,,
16071,,,NaN,,,NaN,NaN,NaN,,,,,
16072,,,NaN,,,NaN,NaN,NaN,,,,,
16073,,,NaN,,,NaN,NaN,NaN,,,,,
16074,,,NaN,,,NaN,NaN,NaN,,,,,
16075,,,NaN,,,NaN,NaN,NaN,,,,,
16076,,,NaN,,,NaN,NaN,NaN,,,,,
16077,,,NaN,,,NaN,NaN,NaN,,,,,
16078,,,NaN,,,NaN,NaN,NaN,,,,,
16079,,,NaN,,,NaN,NaN,NaN,,,,,
16080,,,NaN,,,NaN,NaN,NaN,,,,,
16081,,,NaN,,,NaN,NaN,NaN,,,,,
16082,,,NaN,,,NaN,NaN,NaN,,,,,
16083,,,NaN,,,NaN,NaN,NaN,,,,,
16084,,,NaN,,,NaN,NaN,NaN,,,,,
16085,,,NaN,,,NaN,NaN,NaN,,,,,
16086,,,NaN,,,NaN,NaN,NaN,,,,,
16087,,,NaN,,,NaN,NaN,NaN,,,,,
16088,,,NaN,,,NaN,NaN,NaN,,,,,
16089,,,NaN,,,NaN,NaN,NaN,,,,,
16090,,,NaN,,,NaN,NaN,NaN,,,,,
16091,,,NaN,,,NaN,NaN,NaN,,,,,
16092,,,NaN,,,NaN,NaN,NaN,,,,,
16093,,,NaN,,,NaN,NaN,NaN,,,,,
16094,,,NaN,,,NaN,NaN,NaN,,,,,
16095,,,NaN,,,NaN,NaN,NaN,,,,,
16096,,,NaN,,,NaN,NaN,NaN,,,,,
16097,,,NaN,,,NaN,NaN,NaN,,,,,
16098,,,NaN,,,NaN,NaN,NaN,,,,,
16099,,,NaN,,,NaN,NaN,NaN,,,,,
16100,,,NaN,,,NaN,NaN,NaN,,,,,
16101,,,NaN,,,NaN,NaN,NaN,,,,,
16102,,,NaN,,,NaN,NaN,NaN,,,,,
16103,,,NaN,,,NaN,NaN,NaN,,,,,
16104,,,NaN,,,NaN,NaN,NaN,,,,,
16105,,,NaN,,,NaN,NaN,NaN,,,,,
16106,,,NaN,,,NaN,NaN,NaN,,,,,
16107,,,NaN,,,NaN,NaN,NaN,,,,,
16108,,,NaN,,,NaN,NaN,NaN,,,,,
16109,,,NaN,,,NaN,NaN,NaN,,,,,
16110,,,NaN,,,NaN,NaN,NaN,,,,,
16111,,,NaN,,,NaN,NaN,NaN,,,,,
16112,,,NaN,,,NaN,NaN,NaN,,,,,
16113,,,NaN,,,NaN,NaN,NaN,,,,,
16114,,,NaN,,,NaN,NaN,NaN,,,,,
16115,,,NaN,,,NaN,NaN,NaN,,,,,
16116,,,NaN,,,NaN,NaN,NaN,,,,,
16117,,,NaN,,,NaN,NaN,NaN,,,,,
16118,,,NaN,,,NaN,NaN,NaN,,,,,
16119,,,NaN,,,NaN,NaN,NaN,,,,,
16120,,,NaN,,,NaN,NaN,NaN,,,,,
16121,,,NaN,,,NaN,NaN,NaN,,,,,
16122,,,NaN,,,NaN,NaN,NaN,,,,,
16123,,,NaN,,,NaN,NaN,NaN,,,,,
16124,,,NaN,,,NaN,NaN,NaN,,,,,
16125,,,NaN,,,NaN,NaN,NaN,,,,,
16126,,,NaN,,,NaN,NaN,NaN,,,,,
16127,,,NaN,,,NaN,NaN,NaN,,,,,
16128,,,NaN,,,NaN,NaN,NaN,,,,,
16129,,,NaN,,,NaN,NaN,NaN,,,,,
16130,,,NaN,,,NaN,NaN,NaN,,,,,
16131,,,NaN,,,NaN,NaN,NaN,,,,,
16132,,,NaN,,,NaN,NaN,NaN,,,,,
16133,,,NaN,,,NaN,NaN,NaN,,,,,
16134,,,NaN,,,NaN,NaN,NaN,,,,,
16135,,,NaN,,,NaN,NaN,NaN,,,,,
16136,,,NaN,,,NaN,NaN,NaN,,,,,
16137,,,NaN,,,NaN,NaN,NaN,,,,,
16138,,,NaN,,,NaN,NaN,NaN,,,,,
16139,,,NaN,,,NaN,NaN,NaN,,,,,
