time,SNUADC/ECG_II,SNUADC/CVP,SNUADC/ART,Solar8000/RR_CO2,Solar8000/ETCO2,Solar8000/CVP,Solar8000/HR,Solar8000/ART_MBP,Solar8000/PLETH_HR,Solar8000/ART_SBP,Solar8000/ART_DBP,SNUADC/ECG_V5,Solar8000/PLETH_SPO2
27731,NaN,NaN,NaN,,,,,,,,,NaN,
27732,NaN,NaN,NaN,,,,,,,,,NaN,
27733,NaN,NaN,NaN,,,,,,,,,NaN,
27734,NaN,NaN,NaN,,,,,,,,,NaN,
27735,NaN,NaN,NaN,,,,,,,,,NaN,
27736,NaN,NaN,NaN,,,,,,,,,NaN,
27737,NaN,NaN,NaN,,,,,,,,,NaN,
27738,NaN,NaN,NaN,,,,,,,,,NaN,
27739,NaN,NaN,NaN,,,,,,,,,NaN,
27740,NaN,NaN,NaN,,,,,,,,,NaN,
27741,NaN,NaN,NaN,,,,,,,,,NaN,
27742,NaN,NaN,NaN,,,,,,,,,NaN,
27743,NaN,NaN,NaN,,,,,,,,,NaN,
27744,NaN,NaN,NaN,,,,,,121,,,NaN,78
27745,NaN,NaN,NaN,,,,,,,,,NaN,
27746,NaN,NaN,NaN,,,,,,121,,,NaN,78
27747,NaN,NaN,NaN,,,,,,,,,NaN,
27748,NaN,NaN,NaN,,,,,,121,,,NaN,78
27749,NaN,NaN,NaN,,,,,,,,,NaN,
27750,NaN,NaN,NaN,,,,,,121,,,NaN,78
27751,NaN,NaN,NaN,,,,,,,,,NaN,
27752,NaN,NaN,NaN,,,,,,121,,,NaN,78
27753,NaN,NaN,NaN,,,,,,,,,NaN,
27754,NaN,NaN,NaN,,,,,,121,,,NaN,78
27755,NaN,NaN,NaN,,,,,,,,,NaN,
27756,NaN,NaN,NaN,,,,,,,,,NaN,
27757,NaN,NaN,NaN,,,,,,,,,NaN,
27758,NaN,NaN,NaN,,,,,,,,,NaN,
27759,NaN,NaN,NaN,,,,,,,,,NaN,
27760,NaN,NaN,NaN,,,,,,,,,NaN,
27761,NaN,NaN,NaN,,,,,,,,,NaN,
27762,NaN,NaN,NaN,,,,,,,,,NaN,
27763,NaN,NaN,NaN,,,,,,,,,NaN,
27764,NaN,NaN,NaN,,,,,,,,,NaN,
27765,NaN,NaN,NaN,,,,,,,,,NaN,
27766,NaN,NaN,NaN,,,,,,,,,NaN,
27767,NaN,NaN,NaN,,,,,,,,,NaN,
27768,NaN,NaN,NaN,,,,,,,,,NaN,
27769,NaN,NaN,NaN,,,,,,,,,NaN,
27770,NaN,NaN,NaN,,,,,,,,,NaN,
27771,NaN,NaN,NaN,,,,,,,,,NaN,
27772,NaN,NaN,NaN,,,,,,,,,NaN,
27773,NaN,NaN,NaN,,,,,,,,,NaN,
27774,NaN,NaN,NaN,,,,,,,,,NaN,
27775,NaN,NaN,NaN,,,,,,,,,NaN,
27776,NaN,NaN,NaN,,,,,,,,,NaN,
27777,NaN,NaN,NaN,,,,,,,,,NaN,
27778,NaN,NaN,NaN,,,,,,,,,NaN,
27779,NaN,NaN,NaN,,,,,,,,,NaN,
27780,NaN,NaN,NaN,,,,,,,,,NaN,
27781,NaN,NaN,NaN,,,,,,,,,NaN,
27782,NaN,NaN,NaN,,,,,,,,,NaN,
27783,NaN,NaN,NaN,,,,,,,,,NaN,
27784,NaN,NaN,NaN,,,,,,,,,NaN,
27785,NaN,NaN,NaN,,,,,,,,,NaN,
27786,NaN,NaN,NaN,,,,,,,,,NaN,
27787,NaN,NaN,NaN,,,,,,,,,NaN,
27788,NaN,NaN,NaN,,,,,,,,,NaN,
27789,NaN,NaN,NaN,,,,,,,,,NaN,
27790,NaN,NaN,NaN,,,,,,,,,NaN,
27791,NaN,NaN,NaN,,,,,,,,,NaN,
27792,NaN,NaN,NaN,,,,,,,,,NaN,
27793,NaN,NaN,NaN,,,,,,,,,NaN,
27794,NaN,NaN,NaN,,,,,,,,,NaN,
27795,NaN,NaN,NaN,,,,,,,,,NaN,
27796,NaN,NaN,NaN,,,,,,,,,NaN,
27797,NaN,NaN,NaN,,,,,,,,,NaN,
27798,NaN,NaN,NaN,,,,,,,,,NaN,
27799,NaN,NaN,NaN,,,,,,,,,NaN,
27800,NaN,NaN,NaN,,,,,,,,,NaN,
27801,NaN,NaN,NaN,,,,,,,,,NaN,
27802,NaN,NaN,NaN,,,,,,,,,NaN,
27803,NaN,NaN,NaN,,,,,,,,,NaN,
27804,NaN,NaN,NaN,,,,,,,,,NaN,
27805,NaN,NaN,NaN,,,,,,,,,NaN,
27806,NaN,NaN,NaN,,,,,,,,,NaN,
27807,NaN,NaN,NaN,,,,,,,,,NaN,
27808,NaN,NaN,NaN,,,,,,,,,NaN,
27809,NaN,NaN,NaN,,,,,,,,,NaN,
27810,NaN,NaN,NaN,,,,,,,,,NaN,
27811,NaN,NaN,NaN,,,,,,,,,NaN,
27812,NaN,NaN,NaN,,,,,,,,,NaN,
27813,NaN,NaN,NaN,,,,,,,,,NaN,
27814,NaN,NaN,NaN,,,,,,,,,NaN,
27815,NaN,NaN,NaN,,,,,,,,,NaN,
27816,NaN,NaN,NaN,,,,,,,,,NaN,
27817,NaN,NaN,NaN,,,,,,,,,NaN,
27818,NaN,NaN,NaN,,,,,,,,,NaN,
27819,NaN,NaN,NaN,,,,,,,,,NaN,
27820,NaN,NaN,NaN,,,,,,,,,NaN,
27821,NaN,NaN,NaN,,,,,,,,,NaN,
27822,NaN,NaN,NaN,,,,,,,,,NaN,
27823,NaN,NaN,NaN,,,,,,,,,NaN,
27824,NaN,NaN,NaN,,,,,,,,,NaN,
27825,NaN,NaN,NaN,,,,,,,,,NaN,
27826,NaN,NaN,NaN,,,,,,,,,NaN,
27827,NaN,NaN,NaN,,,,,,,,,NaN,
27828,NaN,NaN,NaN,,,,,,,,,NaN,
27829,NaN,NaN,NaN,,,,,,,,,NaN,
27830,NaN,NaN,NaN,,,,,,,,,NaN,
27831,NaN,NaN,NaN,,,,,,,,,NaN,
27832,NaN,NaN,NaN,,,,,,,,,NaN,
27833,NaN,NaN,NaN,,,,,,,,,NaN,
27834,NaN,NaN,NaN,,,,,,,,,NaN,
27835,NaN,NaN,NaN,,,,,,,,,NaN,
27836,NaN,NaN,NaN,,,,,,,,,NaN,
27837,NaN,NaN,NaN,,,,,,,,,NaN,
27838,NaN,NaN,NaN,,,,,,,,,NaN,
27839,NaN,NaN,NaN,,,,,,,,,NaN,
27840,NaN,NaN,NaN,,,,,,,,,NaN,
27841,NaN,NaN,NaN,,,,,,,,,NaN,
27842,NaN,NaN,NaN,,,,,,,,,NaN,
27843,NaN,NaN,NaN,,,,,,,,,NaN,
27844,NaN,NaN,NaN,,,,,,,,,NaN,
27845,NaN,NaN,NaN,,,,,,,,,NaN,
27846,NaN,NaN,NaN,,,,,,,,,NaN,
27847,NaN,NaN,NaN,,,,,,,,,NaN,
27848,NaN,NaN,NaN,,,,,,,,,NaN,
27849,NaN,NaN,NaN,,,,,,,,,NaN,
27850,NaN,NaN,NaN,,,,,,,,,NaN,
27851,NaN,NaN,NaN,,,,,,,,,NaN,
27852,NaN,NaN,NaN,,,,,,,,,NaN,
27853,NaN,NaN,NaN,,,,,,,,,NaN,
27854,NaN,NaN,NaN,,,,,,,,,NaN,
27855,NaN,NaN,NaN,,,,,,,,,NaN,
27856,NaN,NaN,NaN,,,,,,,,,NaN,
27857,NaN,NaN,NaN,,,,,,,,,NaN,
27858,NaN,NaN,NaN,,,,,,,,,NaN,
27859,NaN,NaN,NaN,,,,,,,,,NaN,
27860,NaN,NaN,NaN,,,,,,,,,NaN,
27861,NaN,NaN,NaN,,,,,,,,,NaN,
27862,NaN,NaN,NaN,,,,,,,,,NaN,
27863,NaN,NaN,NaN,,,,,,,,,NaN,
27864,NaN,NaN,NaN,,,,,,,,,NaN,
27865,NaN,NaN,NaN,,,,,,,,,NaN,
27866,NaN,NaN,NaN,,,,,,,,,NaN,
27867,NaN,NaN,NaN,,,,,,,,,NaN,
27868,NaN,NaN,NaN,,,,,,,,,NaN,
27869,NaN,NaN,NaN,,,,,,,,,NaN,
27870,NaN,NaN,NaN,,,,,,,,,NaN,
27871,NaN,NaN,NaN,,,,,,,,,NaN,
27872,NaN,NaN,NaN,,,,,,,,,NaN,
27873,NaN,NaN,NaN,,,,,,,,,NaN,
27874,NaN,NaN,NaN,,,,,,,,,NaN,
27875,NaN,NaN,NaN,,,,,,,,,NaN,
27876,NaN,NaN,NaN,,,,,,,,,NaN,
27877,NaN,NaN,NaN,,,,,,,,,NaN,
27878,NaN,NaN,NaN,,,,,,,,,NaN,
27879,NaN,NaN,NaN,,,,,,,,,NaN,
27880,NaN,NaN,NaN,,,,,,,,,NaN,
27881,NaN,NaN,NaN,,,,,,,,,NaN,
27882,NaN,NaN,NaN,,,,,,,,,NaN,
27883,NaN,NaN,NaN,,,,,,,,,NaN,
27884,NaN,NaN,NaN,,,,,,,,,NaN,
27885,NaN,NaN,NaN,,,,,,,,,NaN,
27886,NaN,NaN,NaN,,,,,,,,,NaN,
27887,NaN,NaN,NaN,,,,,,,,,NaN,
27888,NaN,NaN,NaN,,,,,,,,,NaN,
27889,NaN,NaN,NaN,,,,,,,,,NaN,
27890,NaN,NaN,NaN,,,,,,,,,NaN,
27891,NaN,NaN,NaN,,,,,,,,,NaN,
27892,NaN,NaN,NaN,,,,,,,,,NaN,
27893,NaN,NaN,NaN,,,,,,,,,NaN,
27894,NaN,NaN,NaN,,,,,,,,,NaN,
27895,NaN,NaN,NaN,,,,,,,,,NaN,
27896,NaN,NaN,NaN,,,,,,,,,NaN,
27897,NaN,NaN,NaN,,,,,,,,,NaN,
27898,NaN,NaN,NaN,,,,,,,,,NaN,
27899,NaN,NaN,NaN,,,,,,,,,NaN,
27900,NaN,NaN,NaN,,,,,,,,,NaN,
27901,NaN,NaN,NaN,,,,,,,,,NaN,
27902,NaN,NaN,NaN,,,,,,,,,NaN,
27903,NaN,NaN,NaN,,,,,,,,,NaN,
27904,NaN,NaN,NaN,,,,,,,,,NaN,
27905,NaN,NaN,NaN,,,,,,,,,NaN,
27906,NaN,NaN,NaN,,,,,,,,,NaN,
27907,NaN,NaN,NaN,,,,,,,,,NaN,
27908,NaN,NaN,NaN,,,,,,,,,NaN,
27909,NaN,NaN,NaN,,,,,,,,,NaN,
27910,NaN,NaN,NaN,,,,,,,,,NaN,
27911,NaN,NaN,NaN,,,,,,,,,NaN,
27912,NaN,NaN,NaN,,,,,,,,,NaN,
27913,NaN,NaN,NaN,,,,,,,,,NaN,
27914,NaN,NaN,NaN,,,,,,,,,NaN,
27915,NaN,NaN,NaN,,,,,,,,,NaN,
27916,NaN,NaN,NaN,,,,,,,,,NaN,
27917,NaN,NaN,NaN,,,,,,,,,NaN,
27918,NaN,NaN,NaN,,,,,,,,,NaN,
27919,NaN,NaN,NaN,,,,,,,,,NaN,
27920,NaN,NaN,NaN,,,,,,,,,NaN,
27921,NaN,NaN,NaN,,,,,,,,,NaN,
27922,NaN,NaN,NaN,,,,,,,,,NaN,
27923,NaN,NaN,NaN,,,,,,,,,NaN,
27924,NaN,NaN,NaN,,,,,,,,,NaN,
27925,NaN,NaN,NaN,,,,,,,,,NaN,
27926,NaN,NaN,NaN,,,,,,,,,NaN,
27927,NaN,NaN,NaN,,,,,,,,,NaN,
27928,NaN,NaN,NaN,,,,,,,,,NaN,
27929,NaN,NaN,NaN,,,,,,,,,NaN,
27930,NaN,NaN,NaN,,,,,,,,,NaN,
27931,NaN,NaN,NaN,,,,,,,,,NaN,
27932,NaN,NaN,NaN,,,,,,,,,NaN,
27933,NaN,NaN,NaN,,,,,,,,,NaN,
27934,NaN,NaN,NaN,,,,,,,,,NaN,
27935,NaN,NaN,NaN,,,,,,,,,NaN,
27936,NaN,NaN,NaN,,,,,,,,,NaN,
27937,NaN,NaN,NaN,,,,,,,,,NaN,
27938,NaN,NaN,NaN,,,,,,,,,NaN,
27939,NaN,NaN,NaN,,,,,,,,,NaN,
27940,NaN,NaN,NaN,,,,,,,,,NaN,
27941,NaN,NaN,NaN,,,,,,,,,NaN,
27942,NaN,NaN,NaN,,,,,,,,,NaN,
27943,NaN,NaN,NaN,,,,,,,,,NaN,
27944,NaN,NaN,NaN,,,,,,,,,NaN,
27945,NaN,NaN,NaN,,,,,,,,,NaN,
27946,NaN,NaN,NaN,,,,,,,,,NaN,
27947,NaN,NaN,NaN,,,,,,,,,NaN,
27948,NaN,NaN,NaN,,,,,,,,,NaN,
27949,NaN,NaN,NaN,,,,,,,,,NaN,
27950,NaN,NaN,NaN,,,,,,,,,NaN,
27951,NaN,NaN,NaN,,,,,,,,,NaN,
27952,NaN,NaN,NaN,,,,,,,,,NaN,
27953,NaN,NaN,NaN,,,,,,,,,NaN,
27954,NaN,NaN,NaN,,,,,,,,,NaN,
27955,NaN,NaN,NaN,,,,,,,,,NaN,
27956,NaN,NaN,NaN,,,,,,,,,NaN,
27957,NaN,NaN,NaN,,,,,,,,,NaN,
27958,NaN,NaN,NaN,,,,,,,,,NaN,
27959,NaN,NaN,NaN,,,,,,,,,NaN,
27960,NaN,NaN,NaN,,,,,,,,,NaN,
27961,NaN,NaN,NaN,,,,,,,,,NaN,
27962,NaN,NaN,NaN,,,,,,,,,NaN,
27963,NaN,NaN,NaN,,,,,,,,,NaN,
27964,NaN,NaN,NaN,,,,,,,,,NaN,
27965,NaN,NaN,NaN,,,,,,,,,NaN,
27966,NaN,NaN,NaN,,,,,,,,,NaN,
27967,NaN,NaN,NaN,,,,,,,,,NaN,
27968,NaN,NaN,NaN,,,,,,,,,NaN,
27969,NaN,NaN,NaN,,,,,,,,,NaN,
27970,NaN,NaN,NaN,,,,,,,,,NaN,
27971,NaN,NaN,NaN,,,,,,,,,NaN,
27972,NaN,NaN,NaN,,,,,,,,,NaN,
27973,NaN,NaN,NaN,,,,,,,,,NaN,
27974,NaN,NaN,NaN,,,,,,,,,NaN,
27975,NaN,NaN,NaN,,,,,,,,,NaN,
27976,NaN,NaN,NaN,,,,,,,,,NaN,
27977,NaN,NaN,NaN,,,,,,,,,NaN,
27978,NaN,NaN,NaN,,,,,,,,,NaN,
27979,NaN,NaN,NaN,,,,,,,,,NaN,
27980,NaN,NaN,NaN,,,,,,128,,,NaN,79
27981,NaN,NaN,NaN,,,,,,,,,NaN,
27982,NaN,NaN,NaN,,,,,,123,,,NaN,79
27983,NaN,NaN,NaN,,,,,,,,,NaN,
27984,NaN,NaN,NaN,,,,,,126,,,NaN,79
27985,NaN,NaN,NaN,,,,,,,,,NaN,
27986,NaN,NaN,NaN,,,,,,122,,,NaN,79
27987,NaN,NaN,NaN,,,,,,,,,NaN,
27988,NaN,NaN,NaN,,,,,,119,,,NaN,79
27989,NaN,NaN,NaN,,,,,,,,,NaN,
27990,NaN,NaN,NaN,,,,,,112,,,NaN,82
27991,NaN,NaN,NaN,,,,,,,,,NaN,
27992,NaN,NaN,NaN,,,,,,110,,,NaN,82
27993,NaN,NaN,NaN,,,,,,,,,NaN,
27994,NaN,NaN,NaN,,,,,,110,,,NaN,82
27995,NaN,NaN,NaN,,,,,,,,,NaN,
27996
27997
27998
27999
28000
28001
28002
28003
28004
28005
28006
28007
28008
28009
28010
28011
28012
28013
28014
28015
28016
28017
28018
28019
