time,Solar8000/CVP,SNUADC/ART,Solar8000/ART_DBP,Solar8000/ART_MBP,Solar8000/PLETH_SPO2,Solar8000/HR,SNUADC/ECG_II,Solar8000/ART_SBP,SNUADC/ECG_V5,SNUADC/CVP,Solar8000/PLETH_HR,Solar8000/RR_CO2,Solar8000/ETCO2
10158,,NaN,,,,,NaN,,NaN,NaN,,,
10159,,NaN,,,,,NaN,,NaN,NaN,,,
10160,,NaN,,,,,NaN,,NaN,NaN,,,
10161,,NaN,,,,,NaN,,NaN,NaN,,,
10162,,NaN,,,,,NaN,,NaN,NaN,,,
10163,,NaN,,,,,NaN,,NaN,NaN,,,
10164,,NaN,,,,,NaN,,NaN,NaN,,,
10165,,NaN,,,,,NaN,,NaN,NaN,,,
10166,,NaN,,,,,NaN,,NaN,NaN,,,
10167,,NaN,,,,,NaN,,NaN,NaN,,,
10168,,NaN,,,,,NaN,,NaN,NaN,,,
10169,,NaN,,,,104,NaN,,NaN,NaN,,,
10170,,NaN,,,,,NaN,,NaN,NaN,,,
10171,,NaN,,,,,NaN,,NaN,NaN,,,
10172,,NaN,,,,,NaN,,NaN,NaN,,,
10173,,NaN,,,,,NaN,,NaN,NaN,,,
10174,,NaN,,,,,NaN,,NaN,NaN,,,
10175,,NaN,,,,,NaN,,NaN,NaN,,,
10176,,NaN,,,,,NaN,,NaN,NaN,,,
10177,,NaN,,,,,NaN,,NaN,NaN,,,
10178,,NaN,,,,,NaN,,NaN,NaN,,,
10179,,NaN,,,,,NaN,,NaN,NaN,,,
10180,,NaN,,,,,NaN,,NaN,NaN,,,
10181,,NaN,,,,,NaN,,NaN,NaN,,,
10182,,NaN,,,,,NaN,,NaN,NaN,,,
10183,,NaN,,,,,NaN,,NaN,NaN,,,
10184,,NaN,,,,,NaN,,NaN,NaN,,,
10185,,NaN,,,,,NaN,,NaN,NaN,,,
10186,,NaN,,,,,NaN,,NaN,NaN,,,
10187,,NaN,,,,,NaN,,NaN,NaN,,,
10188,,NaN,,,,,NaN,,NaN,NaN,,,
10189,,NaN,,,,,NaN,,NaN,NaN,,,
10190,,NaN,,,,,NaN,,NaN,NaN,,,
10191,,NaN,,,,,NaN,,NaN,NaN,,,
10192,,NaN,,,,,NaN,,NaN,NaN,,,
10193,,NaN,,,,,NaN,,NaN,NaN,,,
10194,,NaN,,,,,NaN,,NaN,NaN,,,
10195,,NaN,,,,,NaN,,NaN,NaN,,,
10196,,NaN,,,,,NaN,,NaN,NaN,,,
10197,,NaN,,,,,NaN,,NaN,NaN,,,
10198,,NaN,,,,,NaN,,NaN,NaN,,,
10199,,NaN,,,,,NaN,,NaN,NaN,,,
10200,,NaN,,,,,NaN,,NaN,NaN,,,
10201,,NaN,,,,,NaN,,NaN,NaN,,,
10202,,NaN,,,,,NaN,,NaN,NaN,,,
10203,,NaN,,,,,NaN,,NaN,NaN,,,
10204,,NaN,,,,,NaN,,NaN,NaN,,,
10205,,NaN,,,,,NaN,,NaN,NaN,,,
10206,,NaN,,,,,NaN,,NaN,NaN,,,
10207,,NaN,,,,,NaN,,NaN,NaN,,,
10208,,NaN,,,,,NaN,,NaN,NaN,,,
10209,,NaN,,,,,NaN,,NaN,NaN,,,
10210,,NaN,,,,,NaN,,NaN,NaN,,,
10211,,NaN,,,,,NaN,,NaN,NaN,,,
10212,,NaN,,,,,NaN,,NaN,NaN,,,
10213,,NaN,,,,,NaN,,NaN,NaN,,,
10214,,NaN,,,,,NaN,,NaN,NaN,,,
10215,,NaN,,,,,NaN,,NaN,NaN,,,
10216,,NaN,,,,,NaN,,NaN,NaN,,,
10217,,NaN,,,,,NaN,,NaN,NaN,,,
10218,,NaN,,,,,NaN,,NaN,NaN,,,
10219,,NaN,,,,,NaN,,NaN,NaN,,,
10220,,NaN,,,,,NaN,,NaN,NaN,,,
10221,,NaN,,,,,NaN,,NaN,NaN,,,
10222,,NaN,,,,,NaN,,NaN,NaN,,,
10223,,NaN,,,,,NaN,,NaN,NaN,,,
10224,,NaN,,,,,NaN,,NaN,NaN,,,
10225,,NaN,,,,,NaN,,NaN,NaN,,,
10226,,NaN,,,,,NaN,,NaN,NaN,,,
10227,,NaN,,,,,NaN,,NaN,NaN,,,
10228,,NaN,,,,,NaN,,NaN,NaN,,,
10229,,NaN,,,,,NaN,,NaN,NaN,,,
10230,,NaN,,,,,NaN,,NaN,NaN,,,
10231,,NaN,,,,,NaN,,NaN,NaN,,,
10232,,NaN,,,,,NaN,,NaN,NaN,,,
10233,,NaN,,,,,NaN,,NaN,NaN,,,
10234,,NaN,,,,,NaN,,NaN,NaN,,,
10235,,NaN,,,,,NaN,,NaN,NaN,,,
10236,,NaN,,,,,NaN,,NaN,NaN,,,
10237,,NaN,,,,,NaN,,NaN,NaN,,,
10238,,NaN,,,,,NaN,,NaN,NaN,,,
10239,,NaN,,,,,NaN,,NaN,NaN,,,
10240,,NaN,,,,,NaN,,NaN,NaN,,,
10241,,NaN,,,,,NaN,,NaN,NaN,,,
10242,,NaN,,,,,NaN,,NaN,NaN,,,
10243,,NaN,,,,,NaN,,NaN,NaN,,,
10244,,NaN,,,,,NaN,,NaN,NaN,,,
10245,,NaN,,,,,NaN,,NaN,NaN,,,
10246,,NaN,,,,,NaN,,NaN,NaN,,,
10247,,NaN,,,,,NaN,,NaN,NaN,,,
10248,,NaN,,,,,NaN,,NaN,NaN,,,
10249,,NaN,,,,,NaN,,NaN,NaN,,,
10250,,NaN,,,,,NaN,,NaN,NaN,,,
10251,,NaN,,,,,NaN,,NaN,NaN,,,
10252,,NaN,,,,,NaN,,NaN,NaN,,,
10253,,NaN,,,,,NaN,,NaN,NaN,,,
10254,,NaN,,,,,NaN,,NaN,NaN,,,
10255,,NaN,,,,,NaN,,NaN,NaN,,,
10256,,NaN,,,,,NaN,,NaN,NaN,,,
10257,,NaN,,,,,NaN,,NaN,NaN,,,
10258,,NaN,,,,,NaN,,NaN,NaN,,,
10259,,NaN,,,,,NaN,,NaN,NaN,,,
10260,,NaN,,,,,NaN,,NaN,NaN,,,
10261,,NaN,,,,,NaN,,NaN,NaN,,,
10262,,NaN,,,,,NaN,,NaN,NaN,,,
10263,,NaN,,,,,NaN,,NaN,NaN,,,
10264,,NaN,,,,,NaN,,NaN,NaN,,,
10265,,NaN,,,,,NaN,,NaN,NaN,,,
10266,,NaN,,,,,NaN,,NaN,NaN,,,
10267,,NaN,,,,,NaN,,NaN,NaN,,,
10268,,NaN,,,,,NaN,,NaN,NaN,,,
10269,,NaN,,,,,NaN,,NaN,NaN,,,
10270,,NaN,,,,,NaN,,NaN,NaN,,,
10271,,NaN,,,,,NaN,,NaN,NaN,,,
10272,,NaN,,,,,NaN,,NaN,NaN,,,
10273,,NaN,,,,,NaN,,NaN,NaN,,,
10274,,NaN,,,,,NaN,,NaN,NaN,,,
10275,,NaN,,,,,NaN,,NaN,NaN,,,
10276,,NaN,,,,,NaN,,NaN,NaN,,,
10277,,NaN,,,,,NaN,,NaN,NaN,,,
10278,,NaN,,,,,NaN,,NaN,NaN,,,
10279,,NaN,,,,,NaN,,NaN,NaN,,,
10280,,NaN,,,,,NaN,,NaN,NaN,,,
10281,,NaN,,,,,NaN,,NaN,NaN,,,
10282,,NaN,,,,,NaN,,NaN,NaN,,,
10283,,NaN,,,,,NaN,,NaN,NaN,,,
10284,,NaN,,,,,NaN,,NaN,NaN,,,
10285,,NaN,,,,,NaN,,NaN,NaN,,,
10286,,NaN,,,,,NaN,,NaN,NaN,,,
10287,,NaN,,,,,NaN,,NaN,NaN,,,
10288,,NaN,,,,,NaN,,NaN,NaN,,,
10289,,NaN,,,,,NaN,,NaN,NaN,,,
10290,,NaN,,,,,NaN,,NaN,NaN,,,
10291,,NaN,,,,,NaN,,NaN,NaN,,,
10292,,NaN,,,,,NaN,,NaN,NaN,,,
10293,,NaN,,,,,NaN,,NaN,NaN,,,
10294,,NaN,,,,,NaN,,NaN,NaN,,,
10295,,NaN,,,,,NaN,,NaN,NaN,,,
10296,,NaN,,,,,NaN,,NaN,NaN,,,
10297,,NaN,,,,,NaN,,NaN,NaN,,,
10298,,NaN,,,,,NaN,,NaN,NaN,,,
10299,,NaN,,,,,NaN,,NaN,NaN,,,
10300,,NaN,,,,,NaN,,NaN,NaN,,,
10301,,NaN,,,,,NaN,,NaN,NaN,,,
10302,,NaN,,,,,NaN,,NaN,NaN,,,
10303,,NaN,,,,,NaN,,NaN,NaN,,,
10304,,NaN,,,,,NaN,,NaN,NaN,,,
10305,,NaN,,,,,NaN,,NaN,NaN,,,
10306,,NaN,,,,,NaN,,NaN,NaN,,,
10307,,NaN,,,,,NaN,,NaN,NaN,,,
10308,,NaN,,,,,NaN,,NaN,NaN,,,
10309,,NaN,,,,,NaN,,NaN,NaN,,,
10310,,NaN,,,,,NaN,,NaN,NaN,,,
10311,,NaN,,,,,NaN,,NaN,NaN,,,
10312,,NaN,,,,,NaN,,NaN,NaN,,,
10313,,NaN,,,,,NaN,,NaN,NaN,,,
10314,,NaN,,,,,NaN,,NaN,NaN,,,
10315,,NaN,,,,,NaN,,NaN,NaN,,,
10316,,NaN,,,,,NaN,,NaN,NaN,,,
10317,,NaN,,,,,NaN,,NaN,NaN,,,
10318,,NaN,,,,,NaN,,NaN,NaN,,,
10319,,NaN,,,,,NaN,,NaN,NaN,,,
10320,,NaN,,,,,NaN,,NaN,NaN,,,
10321,,NaN,,,,,NaN,,NaN,NaN,,,
10322,,NaN,,,,,NaN,,NaN,NaN,,,
10323,,NaN,,,,,NaN,,NaN,NaN,,,
10324,,NaN,,,,,NaN,,NaN,NaN,,,
10325,,NaN,,,,,NaN,,NaN,NaN,,,
10326,,NaN,,,,,NaN,,NaN,NaN,,,
10327,,NaN,,,,,NaN,,NaN,NaN,,,
10328,,NaN,,,,,NaN,,NaN,NaN,,,
10329,,NaN,,,,,NaN,,NaN,NaN,,,
10330,,NaN,,,,,NaN,,NaN,NaN,,,
10331,,NaN,,,,,NaN,,NaN,NaN,,,
10332,,NaN,,,,,NaN,,NaN,NaN,,,
10333,,NaN,,,,,NaN,,NaN,NaN,,,
10334,,NaN,,,,,NaN,,NaN,NaN,,,
10335,,NaN,,,,,NaN,,NaN,NaN,,,
10336,,NaN,,,,,NaN,,NaN,NaN,,,
10337,,NaN,,,,,NaN,,NaN,NaN,,,
10338,,NaN,,,,,NaN,,NaN,NaN,,,
10339,,NaN,,,,,NaN,,NaN,NaN,,,
10340,,NaN,,,,,NaN,,NaN,NaN,,,
10341,,NaN,,,,,NaN,,NaN,NaN,,,
10342,,NaN,,,,,NaN,,NaN,NaN,,,
10343,,NaN,,,,,NaN,,NaN,NaN,,,
10344,,NaN,,,,,NaN,,NaN,NaN,,,
10345,,NaN,,,,,NaN,,NaN,NaN,,,
10346,,NaN,,,,,NaN,,NaN,NaN,,,
10347,,NaN,,,,,NaN,,NaN,NaN,,,
10348,,NaN,,,,,NaN,,NaN,NaN,,,
10349,,NaN,,,,,NaN,,NaN,NaN,,,
10350,,NaN,,,,,NaN,,NaN,NaN,,,
10351,,NaN,,,,,NaN,,NaN,NaN,,,
10352,,NaN,,,,,NaN,,NaN,NaN,,,
10353,,NaN,,,,,NaN,,NaN,NaN,,,
10354,,NaN,,,,,NaN,,NaN,NaN,,,
10355,,NaN,,,,,NaN,,NaN,NaN,,,
10356,,NaN,,,,,NaN,,NaN,NaN,,,
10357,,NaN,,,,,NaN,,NaN,NaN,,,
10358,,NaN,,,,,NaN,,NaN,NaN,,,
10359,,NaN,,,,,NaN,,NaN,NaN,,,
10360,,NaN,,,,,NaN,,NaN,NaN,,,
10361,,NaN,,,,,NaN,,NaN,NaN,,,
10362,,NaN,,,,,NaN,,NaN,NaN,,,
10363,,NaN,,,,,NaN,,NaN,NaN,,,
10364,,NaN,,,,,NaN,,NaN,NaN,,,
10365,,NaN,,,,,NaN,,NaN,NaN,,,
10366,,NaN,,,,,NaN,,NaN,NaN,,,
10367,,NaN,,,,,NaN,,NaN,NaN,,,
10368,,NaN,,,,,NaN,,NaN,NaN,,,
10369,,NaN,,,,,NaN,,NaN,NaN,,,
10370,,NaN,,,,,NaN,,NaN,NaN,,,
10371,,NaN,,,,,NaN,,NaN,NaN,,,
10372,,NaN,,,,,NaN,,NaN,NaN,,,
10373,,NaN,,,,,NaN,,NaN,NaN,,,
10374,,NaN,,,,,NaN,,NaN,NaN,,,
10375,,NaN,,,,,NaN,,NaN,NaN,,,
10376,,NaN,,,,,NaN,,NaN,NaN,,,
10377,,NaN,,,,,NaN,,NaN,NaN,,,
10378,,NaN,,,,,NaN,,NaN,NaN,,,
10379,,NaN,,,,,NaN,,NaN,NaN,,,
10380,,NaN,,,,,NaN,,NaN,NaN,,,
10381,,NaN,,,,,NaN,,NaN,NaN,,,
10382,,NaN,,,,,NaN,,NaN,NaN,,,
10383,,NaN,,,,,NaN,,NaN,NaN,,,
10384,,NaN,,,,,NaN,,NaN,NaN,,,
10385,,NaN,,,,,NaN,,NaN,NaN,,,
10386,,NaN,,,,,NaN,,NaN,NaN,,,
10387,,NaN,,,,,NaN,,NaN,NaN,,,
10388,,NaN,,,,,NaN,,NaN,NaN,,,
10389,,NaN,,,,,NaN,,NaN,NaN,,,
10390,,NaN,,,,,NaN,,NaN,NaN,,,
10391,,NaN,,,,,NaN,,NaN,NaN,,,
10392,,NaN,,,,,NaN,,NaN,NaN,,,
10393,,NaN,,,,,NaN,,NaN,NaN,,,
10394,,NaN,,,,,NaN,,NaN,NaN,,,
10395,,NaN,,,,,NaN,,NaN,NaN,,,
10396,,NaN,,,,,NaN,,NaN,NaN,,,
10397,,NaN,,,,,NaN,,NaN,NaN,,,
10398,,NaN,,,,,NaN,,NaN,NaN,,,
10399,,NaN,,,,,NaN,,NaN,NaN,,,
10400,,NaN,,,,,NaN,,NaN,NaN,,,
10401,,NaN,,,,,NaN,,NaN,NaN,,,
10402,,NaN,,,,,NaN,,NaN,NaN,,,
10403,,NaN,,,,,NaN,,NaN,NaN,,,
10404,,NaN,,,,,NaN,,NaN,NaN,,,
10405,,NaN,,,,,NaN,,NaN,NaN,,,
10406,,NaN,,,,,NaN,,NaN,NaN,,,
10407,,NaN,,,,,NaN,,NaN,NaN,,,
10408,,NaN,,,,,NaN,,NaN,NaN,,,
10409,,NaN,,,,,NaN,,NaN,NaN,,,
10410,,NaN,,,,,NaN,,NaN,NaN,,,
10411,,NaN,,,,,NaN,,NaN,NaN,,,
10412,,NaN,,,,,NaN,,NaN,NaN,,,
10413,,NaN,,,,,NaN,,NaN,NaN,,,
10414,,NaN,,,,,NaN,,NaN,NaN,,,
10415,,NaN,,,,,NaN,,NaN,NaN,,,
10416,,NaN,,,,,NaN,,NaN,NaN,,,
10417,,NaN,,,,,NaN,,NaN,NaN,,,
10418,,NaN,,,,,NaN,,NaN,NaN,,,
10419,,NaN,,,,,NaN,,NaN,NaN,,,
10420,,NaN,,,,,NaN,,NaN,NaN,,,
10421,,NaN,,,,,NaN,,NaN,NaN,,,
10422,,NaN,,,,,NaN,,NaN,NaN,,,
10423,,NaN,,,,,NaN,,NaN,NaN,,,
10424,,NaN,,,,,NaN,,NaN,NaN,,,
10425,,NaN,,,,,NaN,,NaN,NaN,,,
10426,,NaN,,,,,NaN,,NaN,NaN,,,
10427,,NaN,,,,,NaN,,NaN,NaN,,,
10428,,NaN,,,,,NaN,,NaN,NaN,,,
10429,,NaN,,,,,NaN,,NaN,NaN,,,
10430,,NaN,,,,,NaN,,NaN,NaN,,,
10431,,NaN,,,,,NaN,,NaN,NaN,,,
10432,,NaN,,,,,NaN,,NaN,NaN,,,
10433,,NaN,,,,,NaN,,NaN,NaN,,,
10434,,NaN,,,,,NaN,,NaN,NaN,,,
10435,,NaN,,,,,NaN,,NaN,NaN,,,
10436,,NaN,,,,,NaN,,NaN,NaN,,,
10437,,NaN,,,,,NaN,,NaN,NaN,,,
10438,,NaN,,,,,NaN,,NaN,NaN,,,
10439,,NaN,,,,,NaN,,NaN,NaN,,,
10440,,NaN,,,,,NaN,,NaN,NaN,,,
10441,,NaN,,,,,NaN,,NaN,NaN,,,
10442,,NaN,,,,,NaN,,NaN,NaN,,,
10443,,NaN,,,,,NaN,,NaN,NaN,,,
10444,,NaN,,,,,NaN,,NaN,NaN,,,
10445,,NaN,,,,,NaN,,NaN,NaN,,,
10446,,NaN,,,,,NaN,,NaN,NaN,,,
10447,,NaN,,,,,NaN,,NaN,NaN,,,
10448,,NaN,,,,,NaN,,NaN,NaN,,,
10449,,NaN,,,,,NaN,,NaN,NaN,,,
10450,,NaN,,,,,NaN,,NaN,NaN,,,
10451,,NaN,,,,,NaN,,NaN,NaN,,,
10452,,NaN,,,,,NaN,,NaN,NaN,,,
10453,,NaN,,,,,NaN,,NaN,NaN,,,
10454,,NaN,,,,,NaN,,NaN,NaN,,,
10455,,NaN,,,,,NaN,,NaN,NaN,,,
10456,,NaN,,,,,NaN,,NaN,NaN,,,
10457,,NaN,,,,,NaN,,NaN,NaN,,,
10458,,NaN,,,,,NaN,,NaN,NaN,,,
10459,,NaN,,,,,NaN,,NaN,NaN,,,
10460,,NaN,,,,,NaN,,NaN,NaN,,,
10461,,NaN,,,,,NaN,,NaN,NaN,,,
10462,,NaN,,,,,NaN,,NaN,NaN,,,
10463,,NaN,,,,,NaN,,NaN,NaN,,,
10464,,NaN,,,,,NaN,,NaN,NaN,,,
10465,,NaN,,,,,NaN,,NaN,NaN,,,
10466,,NaN,,,,,NaN,,NaN,NaN,,,
10467,,NaN,,,,,NaN,,NaN,NaN,,,
10468,,NaN,,,,,NaN,,NaN,NaN,,,
10469,,NaN,,,,,NaN,,NaN,NaN,,,
10470,,NaN,,,,,NaN,,NaN,NaN,,,
10471,,NaN,,,,,NaN,,NaN,NaN,,,
10472,,NaN,,,,,NaN,,NaN,NaN,,,
10473,,NaN,,,,,NaN,,NaN,NaN,,,
10474,,NaN,,,,,NaN,,NaN,NaN,,,
10475,,NaN,,,,,NaN,,NaN,NaN,,,
10476,,NaN,,,,,NaN,,NaN,NaN,,,
10477,,NaN,,,,,NaN,,NaN,NaN,,,
10478,,NaN,,,,,NaN,,NaN,NaN,,,
10479,,NaN,,,,,NaN,,NaN,NaN,,,
10480,,NaN,,,,,NaN,,NaN,NaN,,,
10481,,NaN,,,,,NaN,,NaN,NaN,,,
10482,,NaN,,,,,NaN,,NaN,NaN,,,
10483,,NaN,,,,,NaN,,NaN,NaN,,,
10484,,NaN,,,,,NaN,,NaN,NaN,,,
10485,,NaN,,,,,NaN,,NaN,NaN,,,
10486,,NaN,,,,,NaN,,NaN,NaN,,,
10487,,NaN,,,,,NaN,,NaN,NaN,,,
10488,,NaN,,,,,NaN,,NaN,NaN,,,
10489,,NaN,,,,,NaN,,NaN,NaN,,,
10490,,NaN,,,,,NaN,,NaN,NaN,,,
10491,,NaN,,,,,NaN,,NaN,NaN,,,
10492,,NaN,,,,,NaN,,NaN,NaN,,,
10493,,NaN,,,,,NaN,,NaN,NaN,,,
10494,,NaN,,,,,NaN,,NaN,NaN,,,
10495,,NaN,,,,,NaN,,NaN,NaN,,,
10496,,NaN,,,,,NaN,,NaN,NaN,,,
10497,,NaN,,,,,NaN,,NaN,NaN,,,
10498,,NaN,,,,,NaN,,NaN,NaN,,,
10499,,NaN,,,,,NaN,,NaN,NaN,,,
10500,,NaN,,,,,NaN,,NaN,NaN,,,
10501,,NaN,,,,,NaN,,NaN,NaN,,,
10502,,NaN,,,,,NaN,,NaN,NaN,,,
10503,,NaN,,,,,NaN,,NaN,NaN,,,
10504,,NaN,,,,,NaN,,NaN,NaN,,,
10505,,NaN,,,,,NaN,,NaN,NaN,,,
10506,,NaN,,,,,NaN,,NaN,NaN,,,
10507,,NaN,,,,,NaN,,NaN,NaN,,,
10508,,NaN,,,,,NaN,,NaN,NaN,,,
10509,,NaN,,,,,NaN,,NaN,NaN,,,
10510,,NaN,,,,,NaN,,NaN,NaN,,,
10511,,NaN,,,,,NaN,,NaN,NaN,,,
10512,,NaN,,,,,NaN,,NaN,NaN,,,
10513,,NaN,,,,,NaN,,NaN,NaN,,,
10514,,NaN,,,,,NaN,,NaN,NaN,,,
10515,,NaN,,,,,NaN,,NaN,NaN,,,
10516,,NaN,,,,,NaN,,NaN,NaN,,,
10517,,NaN,,,,,NaN,,NaN,NaN,,,
10518,,NaN,,,,,NaN,,NaN,NaN,,,
10519,,NaN,,,,,NaN,,NaN,NaN,,,
10520,,NaN,,,,,NaN,,NaN,NaN,,,
10521,,NaN,,,,,NaN,,NaN,NaN,,,
10522,,NaN,,,,,NaN,,NaN,NaN,,,
10523,,NaN,,,,,NaN,,NaN,NaN,,,
10524,,NaN,,,,,NaN,,NaN,NaN,,,
10525,,NaN,,,,,NaN,,NaN,NaN,,,
10526,,NaN,,,,,NaN,,NaN,NaN,,,
10527,,NaN,,,,,NaN,,NaN,NaN,,,
10528,,NaN,,,,,NaN,,NaN,NaN,,,
10529,,NaN,,,,,NaN,,NaN,NaN,,,
10530,,NaN,,,,,NaN,,NaN,NaN,,,
10531,,NaN,,,,,NaN,,NaN,NaN,,,
10532,,NaN,,,,,NaN,,NaN,NaN,,,
10533,,NaN,,,,,NaN,,NaN,NaN,,,
10534,,NaN,,,,,NaN,,NaN,NaN,,,
10535,,NaN,,,,,NaN,,NaN,NaN,,,
10536,,NaN,,,,,NaN,,NaN,NaN,,,
10537,,NaN,,,,,NaN,,NaN,NaN,,,
10538,,NaN,,,,,NaN,,NaN,NaN,,,
10539,,NaN,,,,,NaN,,NaN,NaN,,,
10540,,NaN,,,,,NaN,,NaN,NaN,,,
10541,,NaN,,,,,NaN,,NaN,NaN,,,
10542,,NaN,,,,,NaN,,NaN,NaN,,,
10543,,NaN,,,,,NaN,,NaN,NaN,,,
10544,,NaN,,,,,NaN,,NaN,NaN,,,
10545,,NaN,,,,,NaN,,NaN,NaN,,,
10546,,NaN,,,,,NaN,,NaN,NaN,,,
10547,,NaN,,,,,NaN,,NaN,NaN,,,
10548,,NaN,,,,,NaN,,NaN,NaN,,,
10549,,NaN,,,,,NaN,,NaN,NaN,,,
10550,,NaN,,,,,NaN,,NaN,NaN,,,
10551,,NaN,,,,,NaN,,NaN,NaN,,,
10552,,NaN,,,,,NaN,,NaN,NaN,,,
10553,,NaN,,,,,NaN,,NaN,NaN,,,
10554,,NaN,,,,,NaN,,NaN,NaN,,,
10555,,NaN,,,,,NaN,,NaN,NaN,,,
10556,,NaN,,,,,NaN,,NaN,NaN,,,
10557,,NaN,,,,,NaN,,NaN,NaN,,,
10558,,NaN,,,,,NaN,,NaN,NaN,,,
10559,,NaN,,,,,NaN,,NaN,NaN,,,
10560,,NaN,,,,,NaN,,NaN,NaN,,,
10561,,NaN,,,,,NaN,,NaN,NaN,,,
10562,,NaN,,,,,NaN,,NaN,NaN,,,
10563,,NaN,,,,,NaN,,NaN,NaN,,,
10564,,NaN,,,,,NaN,,NaN,NaN,,,
10565,,NaN,,,,,NaN,,NaN,NaN,,,
10566,,NaN,,,,,NaN,,NaN,NaN,,,
10567,,NaN,,,,,NaN,,NaN,NaN,,,
10568,,NaN,,,,,NaN,,NaN,NaN,,,
10569,,NaN,,,,,NaN,,NaN,NaN,,,
10570,,NaN,,,,,NaN,,NaN,NaN,,,
10571,,NaN,,,,,NaN,,NaN,NaN,,,
10572,,NaN,,,,,NaN,,NaN,NaN,,,
10573,,NaN,,,,,NaN,,NaN,NaN,,,
10574,,NaN,,,,,NaN,,NaN,NaN,,,
10575,,NaN,,,,,NaN,,NaN,NaN,,,
10576,,NaN,,,,,NaN,,NaN,NaN,,,
10577,,NaN,,,,,NaN,,NaN,NaN,,,
10578,,NaN,,,,,NaN,,NaN,NaN,,,
10579,,NaN,,,,,NaN,,NaN,NaN,,,
10580,,NaN,,,,,NaN,,NaN,NaN,,,
10581,,NaN,,,,,NaN,,NaN,NaN,,,
10582,,NaN,,,,,NaN,,NaN,NaN,,,
10583,,NaN,,,,,NaN,,NaN,NaN,,,
10584,,NaN,,,,,NaN,,NaN,NaN,,,
10585,,NaN,,,,,NaN,,NaN,NaN,,,
10586,,NaN,,,,,NaN,,NaN,NaN,,,
10587,,NaN,,,,,NaN,,NaN,NaN,,,
10588,,NaN,,,,,NaN,,NaN,NaN,,,
10589,,NaN,,,,,NaN,,NaN,NaN,,,
10590,,NaN,,,,,NaN,,NaN,NaN,,,
10591,,NaN,,,,,NaN,,NaN,NaN,,,
10592,,NaN,,,,,NaN,,NaN,NaN,,,
10593,,NaN,,,,,NaN,,NaN,NaN,,,
10594,,NaN,,,,,NaN,,NaN,NaN,,,
10595,,NaN,,,,,NaN,,NaN,NaN,,,
10596,,NaN,,,,,NaN,,NaN,NaN,,,
10597,,NaN,,,,,NaN,,NaN,NaN,,,
10598,,NaN,,,,,NaN,,NaN,NaN,,,
10599,,NaN,,,,,NaN,,NaN,NaN,,,
10600,,NaN,,,,,NaN,,NaN,NaN,,,
10601,,NaN,,,,,NaN,,NaN,NaN,,,
10602,,NaN,,,,,NaN,,NaN,NaN,,,
10603,,NaN,,,,,NaN,,NaN,NaN,,,
10604,,NaN,,,,,NaN,,NaN,NaN,,,
10605,,NaN,,,,,NaN,,NaN,NaN,,,
10606,,NaN,,,,,NaN,,NaN,NaN,,,
10607,,NaN,,,,,NaN,,NaN,NaN,,,
10608,,NaN,,,,,NaN,,NaN,NaN,,,
10609,,NaN,,,,,NaN,,NaN,NaN,,,
10610,,NaN,,,,,NaN,,NaN,NaN,,,
10611,,NaN,,,,,NaN,,NaN,NaN,,,
10612,,NaN,,,,,NaN,,NaN,NaN,,,
10613,,NaN,,,,,NaN,,NaN,NaN,,,
10614,,NaN,,,,,NaN,,NaN,NaN,,,
10615,,NaN,,,,,NaN,,NaN,NaN,,,
10616,,NaN,,,,,NaN,,NaN,NaN,,,
10617,,NaN,,,,,NaN,,NaN,NaN,,,
10618,,NaN,,,,,NaN,,NaN,NaN,,,
10619,,NaN,,,,,NaN,,NaN,NaN,,,
10620,,NaN,,,,,NaN,,NaN,NaN,,,
10621,,NaN,,,,,NaN,,NaN,NaN,,,
10622,,NaN,,,,,NaN,,NaN,NaN,,,
10623,,NaN,,,,,NaN,,NaN,NaN,,,
10624,,NaN,,,,,NaN,,NaN,NaN,,,
10625,,NaN,,,,,NaN,,NaN,NaN,,,
10626,,NaN,,,,,NaN,,NaN,NaN,,,
10627,,NaN,,,,,NaN,,NaN,NaN,,,
10628,,NaN,,,,,NaN,,NaN,NaN,,,
10629,,NaN,,,,,NaN,,NaN,NaN,,,
10630,,NaN,,,,,NaN,,NaN,NaN,,,
10631,,NaN,,,,,NaN,,NaN,NaN,,,
10632,,NaN,,,,,NaN,,NaN,NaN,,,
10633,,NaN,,,,,NaN,,NaN,NaN,,,
10634,,NaN,,,,,NaN,,NaN,NaN,,,
10635,,NaN,,,,,NaN,,NaN,NaN,,,
10636,,NaN,,,,,NaN,,NaN,NaN,,,
10637,,NaN,,,,,NaN,,NaN,NaN,,,
10638,,NaN,,,,,NaN,,NaN,NaN,,,
10639,,NaN,,,,,NaN,,NaN,NaN,,,
10640,,NaN,,,,,NaN,,NaN,NaN,,,
10641,,NaN,,,,,NaN,,NaN,NaN,,,
10642,,NaN,,,,,NaN,,NaN,NaN,,,
10643,,NaN,,,,,NaN,,NaN,NaN,,,
10644,,NaN,,,,,NaN,,NaN,NaN,,,
10645,,NaN,,,,,NaN,,NaN,NaN,,,
10646,,NaN,,,,,NaN,,NaN,NaN,,,
10647,,NaN,,,,,NaN,,NaN,NaN,,,
10648,,NaN,,,,,NaN,,NaN,NaN,,,
10649,,NaN,,,,,NaN,,NaN,NaN,,,
10650,,NaN,,,,,NaN,,NaN,NaN,,,
10651,,NaN,,,,,NaN,,NaN,NaN,,,
